seed,replication,N,L,counts,releases,arrival_rate,h_F,h_S,threshold,max_platoon_size,method,partition,number_of_platoons,ordering_variable_count,vehicle_level_ordering_variable_count,formation_time_ms,formation_repetitions,model_build_time_s,solve_time_s,end_to_end_time_s,status,objective,actual_optimality_gap,actual_gap_reference,terminal_mip_gap,node_count,partition_specific_upper_bound,scaled_partition_specific_upper_bound,rule_level_upper_bound,scaled_rule_level_upper_bound,np_pp_chp_delay_order_holds,matching_chp_objective
9807421015536704312,1,12,4,"[3, 3, 3, 3]","[[4, 8, 11], [2, 3, 3], [3, 5, 9], [10, 15, 16]]",0.4,1,2,3,,CHP,"[[1, 2], [3], [2, 1], [1, 2]]",7,18,54,0.003596,20,0.0038275113329291344,0.008581161499023438,0.012456027954443455,OPTIMAL,2.0,0.0,np_gurobi_optimal,0.0,14.0,2.25,27,18.333333333333332,220,,
9807421015536704312,1,12,4,"[3, 3, 3, 3]","[[4, 8, 11], [2, 3, 3], [3, 5, 9], [10, 15, 16]]",0.4,1,2,3,2,PP,"[[1, 2], [2, 1], [2, 1], [1, 2]]",8,24,54,0.001272,20,0.0035130465403199196,0.01003408432006836,0.013596700317785263,OPTIMAL,2.0,0.0,np_gurobi_optimal,0.0,40.0,2.25,27,10.0,120,True,2.0
9807421015536704312,1,12,4,"[3, 3, 3, 3]","[[4, 8, 11], [2, 3, 3], [3, 5, 9], [10, 15, 16]]",0.4,1,2,3,3,PP,"[[1, 2], [3], [2, 1], [1, 2]]",7,18,54,0.003866,20,0.0044415900483727455,0.00879812240600586,0.01330042359036541,OPTIMAL,2.0,0.0,np_gurobi_optimal,0.0,14.0,2.25,27,13.333333333333334,160,True,2.0
7561945095186169731,2,12,4,"[3, 3, 3, 3]","[[3, 6, 15], [5, 7, 14], [0, 0, 0], [6, 7, 13]]",0.4,1,2,,1,NP,"[[1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1]]",12,54,54,0.001017,20,0.00557683315128088,0.02858901023864746,0.03422469738445711,OPTIMAL,1.75,0.0,np_gurobi_optimal,0.0,44.0,0.0,0,0.0,0,,
7561945095186169731,2,12,4,"[3, 3, 3, 3]","[[3, 6, 15], [5, 7, 14], [0, 0, 0], [6, 7, 13]]",0.4,1,2,2,,CHP,"[[1, 1, 1], [2, 1], [3], [2, 1]]",8,23,54,0.0011815,20,0.0036414703354239464,0.010565042495727539,0.014251448797029494,OPTIMAL,1.75,0.0,np_gurobi_optimal,0.0,14.0,0.75,9,8.25,99,,
7561945095186169731,2,12,4,"[3, 3, 3, 3]","[[3, 6, 15], [5, 7, 14], [0, 0, 0], [6, 7, 13]]",0.4,1,2,2,2,PP,"[[1, 1, 1], [2, 1], [2, 1], [2, 1]]",9,30,54,0.0043965,20,0.0048082442954182625,0.006850004196166992,0.011719474295088291,OPTIMAL,1.75,0.0,np_gurobi_optimal,0.0,12.0,0.75,9,4.5,54,True,1.75
7561945095186169731,2,12,4,"[3, 3, 3, 3]","[[3, 6, 15], [5, 7, 14], [0, 0, 0], [6, 7, 13]]",0.4,1,2,2,3,PP,"[[1, 1, 1], [2, 1], [3], [2, 1]]",8,23,54,0.0044115,20,0.00445206556469202,0.010622978210449219,0.015136221248709203,OPTIMAL,1.75,0.0,np_gurobi_optimal,0.0,14.0,0.75,9,6.0,72,True,1.75
7561945095186169731,2,12,4,"[3, 3, 3, 3]","[[3, 6, 15], [5, 7, 14], [0, 0, 0], [6, 7, 13]]",0.4,1,2,3,,CHP,"[[2, 1], [2, 1], [3], [2, 1]]",7,18,54,0.003976,20,0.004750967025756836,0.004244089126586914,0.009055709650267123,OPTIMAL,1.8333333333333333,0.08333333333333326,np_gurobi_optimal,0.0,5.0,2.4166666666666665,29,18.333333333333332,220,,
7561945095186169731,2,12,4,"[3, 3, 3, 3]","[[3, 6, 15], [5, 7, 14], [0, 0, 0], [6, 7, 13]]",0.4,1,2,3,2,PP,"[[2, 1], [2, 1], [2, 1], [2, 1]]",8,24,54,0.0036455,20,0.00366849172860384,0.0060651302337646484,0.009781166283245563,OPTIMAL,1.8333333333333333,0.08333333333333326,np_gurobi_optimal,0.0,1.0,2.4166666666666665,29,10.0,120,True,1.8333333333333333
7561945095186169731,2,12,4,"[3, 3, 3, 3]","[[3, 6, 15], [5, 7, 14], [0, 0, 0], [6, 7, 13]]",0.4,1,2,3,3,PP,"[[2, 1], [2, 1], [3], [2, 1]]",7,18,54,0.003656,20,0.004595241509377956,0.004230976104736328,0.008886345289748668,OPTIMAL,1.8333333333333333,0.08333333333333326,np_gurobi_optimal,0.0,5.0,2.4166666666666665,29,13.333333333333334,160,True,1.8333333333333333
16777210500540875060,0,12,4,"[3, 3, 3, 3]","[[3, 4, 5], [6, 7, 8], [1, 5, 6], [3, 3, 6]]",0.7,1,2,,1,NP,"[[1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1]]",12,54,54,0.001107,20,0.004113735631108284,0.1645641326904297,0.16872363410163593,OPTIMAL,3.9166666666666665,0.0,np_gurobi_optimal,0.0,1327.0,0.0,0,0.0,0,,
16777210500540875060,0,12,4,"[3, 3, 3, 3]","[[3, 4, 5], [6, 7, 8], [1, 5, 6], [3, 3, 6]]",0.7,1,2,2,,CHP,"[[3], [3], [1, 2], [2, 1]]",6,13,54,0.003555,20,0.004032651893794537,0.011150121688842773,0.015229517735712529,OPTIMAL,3.9166666666666665,0.0,np_gurobi_optimal,0.0,40.0,0.0,0,8.25,99,,
16777210500540875060,0,12,4,"[3, 3, 3, 3]","[[3, 4, 5], [6, 7, 8], [1, 5, 6], [3, 3, 6]]",0.7,1,2,2,2,PP,"[[2, 1], [2, 1], [1, 2], [2, 1]]",8,24,54,0.003155,20,0.004201306961476803,0.02191901206970215,0.026167271337895395,OPTIMAL,3.9166666666666665,0.0,np_gurobi_optimal,0.0,110.0,0.0,0,4.5,54,True,3.9166666666666665
16777210500540875060,0,12,4,"[3, 3, 3, 3]","[[3, 4, 5], [6, 7, 8], [1, 5, 6], [3, 3, 6]]",0.7,1,2,2,3,PP,"[[3], [3], [1, 2], [2, 1]]",6,13,54,0.0043065,20,0.004756425507366657,0.011499881744384766,0.016317281005126475,OPTIMAL,3.9166666666666665,0.0,np_gurobi_optimal,0.0,40.0,0.0,0,6.0,72,True,3.9166666666666665
16777210500540875060,0,12,4,"[3, 3, 3, 3]","[[3, 4, 5], [6, 7, 8], [1, 5, 6], [3, 3, 6]]",0.7,1,2,3,,CHP,"[[3], [3], [1, 2], [3]]",5,9,54,0.0039005,20,0.004542412236332893,0.006908893585205078,0.011512546921134473,OPTIMAL,3.9166666666666665,0.0,np_gurobi_optimal,0.0,17.0,1.5,18,18.333333333333332,220,,
16777210500540875060,0,12,4,"[3, 3, 3, 3]","[[3, 4, 5], [6, 7, 8], [1, 5, 6], [3, 3, 6]]",0.7,1,2,3,2,PP,"[[2, 1], [2, 1], [1, 2], [2, 1]]",8,24,54,0.003806,20,0.004227988421916962,0.022571086883544922,0.026846257654374598,OPTIMAL,3.9166666666666665,0.0,np_gurobi_optimal,0.0,110.0,0.0,0,10.0,120,True,3.9166666666666665
16777210500540875060,0,12,4,"[3, 3, 3, 3]","[[3, 4, 5], [6, 7, 8], [1, 5, 6], [3, 3, 6]]",0.7,1,2,3,3,PP,"[[3], [3], [1, 2], [3]]",5,9,54,0.003666,20,0.0040258802473545074,0.006636857986450195,0.010709518881073951,OPTIMAL,3.9166666666666665,0.0,np_gurobi_optimal,0.0,17.0,1.5,18,13.333333333333334,160,True,3.9166666666666665
1203434733780121643,1,12,4,"[3, 3, 3, 3]","[[5, 6, 7], [4, 8, 9], [2, 3, 4], [0, 3, 5]]",0.7,1,2,,1,NP,"[[1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1]]",12,54,54,0.0028995,20,0.004628131166100502,0.1390831470489502,0.14377248037086676,OPTIMAL,3.0,0.0,np_gurobi_optimal,0.0,1145.0,0.0,0,0.0,0,,
1203434733780121643,1,12,4,"[3, 3, 3, 3]","[[5, 6, 7], [4, 8, 9], [2, 3, 4], [0, 3, 5]]",0.7,1,2,2,,CHP,"[[3], [1, 2], [3], [1, 2]]",6,13,54,0.001217,20,0.0032757697626948357,0.010879039764404297,0.014200247585587024,OPTIMAL,3.0,0.0,np_gurobi_optimal,0.0,26.0,0.6666666666666666,8,8.25,99,,
1203434733780121643,1,12,4,"[3, 3, 3, 3]","[[5, 6, 7], [4, 8, 9], [2, 3, 4], [0, 3, 5]]",0.7,1,2,2,2,PP,"[[2, 1], [1, 2], [2, 1], [1, 2]]",8,24,54,0.004361,20,0.004737335257232189,0.020351171493530273,0.025149867486296655,OPTIMAL,3.0,0.0,np_gurobi_optimal,0.0,68.0,0.6666666666666666,8,4.5,54,True,3.0
1203434733780121643,1,12,4,"[3, 3, 3, 3]","[[5, 6, 7], [4, 8, 9], [2, 3, 4], [0, 3, 5]]",0.7,1,2,2,3,PP,"[[3], [1, 2], [3], [1, 2]]",6,13,54,0.0037155,20,0.004504655487835407,0.011205196380615234,0.01577504210895586,OPTIMAL,3.0,0.0,np_gurobi_optimal,0.0,26.0,0.6666666666666666,8,6.0,72,True,3.0
1203434733780121643,1,12,4,"[3, 3, 3, 3]","[[5, 6, 7], [4, 8, 9], [2, 3, 4], [0, 3, 5]]",0.7,1,2,3,,CHP,"[[3], [1, 2], [3], [3]]",5,9,54,0.004237,20,0.004347878508269787,0.013483047485351562,0.017892440263282777,OPTIMAL,4.333333333333333,1.333333333333333,np_gurobi_optimal,0.0,36.0,2.3333333333333335,28,18.333333333333332,220,,
1203434733780121643,1,12,4,"[3, 3, 3, 3]","[[5, 6, 7], [4, 8, 9], [2, 3, 4], [0, 3, 5]]",0.7,1,2,3,2,PP,"[[2, 1], [1, 2], [2, 1], [2, 1]]",8,24,54,0.004196,20,0.004665288142859936,0.040892839431762695,0.04562662767310953,OPTIMAL,4.333333333333333,1.333333333333333,np_gurobi_optimal,0.0,347.0,1.6666666666666667,20,10.0,120,True,4.333333333333333
1203434733780121643,1,12,4,"[3, 3, 3, 3]","[[5, 6, 7], [4, 8, 9], [2, 3, 4], [0, 3, 5]]",0.7,1,2,3,3,PP,"[[3], [1, 2], [3], [3]]",5,9,54,0.0042065,20,0.004592698998749256,0.01348114013671875,0.018135137571937084,OPTIMAL,4.333333333333333,1.333333333333333,np_gurobi_optimal,0.0,36.0,2.3333333333333335,28,13.333333333333334,160,True,4.333333333333333
9224701139066889931,2,12,4,"[3, 3, 3, 3]","[[1, 5, 6], [2, 6, 6], [2, 2, 2], [0, 1, 1]]",0.7,1,2,,1,NP,"[[1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1]]",12,54,54,0.003255,20,0.005181487649679184,0.29233789443969727,0.297582293888216,OPTIMAL,4.166666666666667,0.0,np_gurobi_optimal,0.0,2457.0,0.0,0,0.0,0,,
9224701139066889931,2,12,4,"[3, 3, 3, 3]","[[1, 5, 6], [2, 6, 6], [2, 2, 2], [0, 1, 1]]",0.7,1,2,2,,CHP,"[[1, 2], [1, 2], [3], [3]]",6,13,54,0.003891,20,0.004844839684665203,0.01666402816772461,0.02157429785415268,OPTIMAL,4.166666666666667,0.0,np_gurobi_optimal,0.0,58.0,0.0,0,8.25,99,,
9224701139066889931,2,12,4,"[3, 3, 3, 3]","[[1, 5, 6], [2, 6, 6], [2, 2, 2], [0, 1, 1]]",0.7,1,2,2,2,PP,"[[1, 2], [1, 2], [2, 1], [2, 1]]",8,24,54,0.004086,20,0.004858249798417091,0.03882598876953125,0.04374683770266628,OPTIMAL,4.166666666666667,0.0,np_gurobi_optimal,0.0,270.0,0.0,0,4.5,54,True,4.166666666666667
9224701139066889931,2,12,4,"[3, 3, 3, 3]","[[1, 5, 6], [2, 6, 6], [2, 2, 2], [0, 1, 1]]",0.7,1,2,2,3,PP,"[[1, 2], [1, 2], [3], [3]]",6,13,54,0.004076,20,0.004463433288037777,0.01659703254699707,0.021121657985890864,OPTIMAL,4.166666666666667,0.0,np_gurobi_optimal,0.0,58.0,0.0,0,6.0,72,True,4.166666666666667
9224701139066889931,2,12,4,"[3, 3, 3, 3]","[[1, 5, 6], [2, 6, 6], [2, 2, 2], [0, 1, 1]]",0.7,1,2,3,,CHP,"[[1, 2], [1, 2], [3], [3]]",6,13,54,0.004137,20,0.004558727145195007,0.016623973846435547,0.021243812581455232,OPTIMAL,4.166666666666667,0.0,np_gurobi_optimal,0.0,58.0,0.0,0,18.333333333333332,220,,
9224701139066889931,2,12,4,"[3, 3, 3, 3]","[[1, 5, 6], [2, 6, 6], [2, 2, 2], [0, 1, 1]]",0.7,1,2,3,2,PP,"[[1, 2], [1, 2], [2, 1], [2, 1]]",8,24,54,0.0042865,20,0.004591396078467369,0.03809094429016113,0.04274285081245804,OPTIMAL,4.166666666666667,0.0,np_gurobi_optimal,0.0,270.0,0.0,0,10.0,120,True,4.166666666666667
9224701139066889931,2,12,4,"[3, 3, 3, 3]","[[1, 5, 6], [2, 6, 6], [2, 2, 2], [0, 1, 1]]",0.7,1,2,3,3,PP,"[[1, 2], [1, 2], [3], [3]]",6,13,54,0.004211,20,0.004753921180963516,0.016669034957885742,0.021483679792676926,OPTIMAL,4.166666666666667,0.0,np_gurobi_optimal,0.0,58.0,0.0,0,13.333333333333334,160,True,4.166666666666667
12083534766830397584,0,12,4,"[3, 3, 3, 3]","[[1, 2, 3], [0, 1, 1], [5, 7, 7], [1, 4, 4]]",1.0,1,2,,1,NP,"[[1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1]]",12,54,54,0.0034,20,0.004983378574252129,0.2520608901977539,0.2571065721308827,OPTIMAL,4.0,0.0,np_gurobi_optimal,0.0,2156.0,0.0,0,0.0,0,,
12083534766830397584,0,12,4,"[3, 3, 3, 3]","[[1, 2, 3], [0, 1, 1], [5, 7, 7], [1, 4, 4]]",1.0,1,2,2,,CHP,"[[3], [3], [3], [1, 2]]",5,9,54,0.004197,20,0.004373297095298767,0.010985136032104492,0.015423701605233668,OPTIMAL,4.0,0.0,np_gurobi_optimal,0.0,37.0,0.75,9,8.25,99,,
12083534766830397584,0,12,4,"[3, 3, 3, 3]","[[1, 2, 3], [0, 1, 1], [5, 7, 7], [1, 4, 4]]",1.0,1,2,2,2,PP,"[[2, 1], [2, 1], [2, 1], [1, 2]]",8,24,54,0.0035055,20,0.004335449077188969,0.0333859920501709,0.03778149467144537,OPTIMAL,4.0,0.0,np_gurobi_optimal,0.0,266.0,0.75,9,4.5,54,True,4.0
12083534766830397584,0,12,4,"[3, 3, 3, 3]","[[1, 2, 3], [0, 1, 1], [5, 7, 7], [1, 4, 4]]",1.0,1,2,2,3,PP,"[[3], [3], [3], [1, 2]]",5,9,54,0.0038805,20,0.00495382584631443,0.0114288330078125,0.016448834589820386,OPTIMAL,4.0,0.0,np_gurobi_optimal,0.0,37.0,0.75,9,6.0,72,True,4.0
12083534766830397584,0,12,4,"[3, 3, 3, 3]","[[1, 2, 3], [0, 1, 1], [5, 7, 7], [1, 4, 4]]",1.0,1,2,3,,CHP,"[[3], [3], [3], [3]]",4,6,54,0.004041,20,0.004607340320944786,0.005548954010009766,0.010217741123131275,OPTIMAL,4.0,0.0,np_gurobi_optimal,0.0,13.0,2.4166666666666665,29,18.333333333333332,220,,
12083534766830397584,0,12,4,"[3, 3, 3, 3]","[[1, 2, 3], [0, 1, 1], [5, 7, 7], [1, 4, 4]]",1.0,1,2,3,2,PP,"[[2, 1], [2, 1], [2, 1], [2, 1]]",8,24,54,0.001302,20,0.003700530156493187,0.025323152542114258,0.029075102891637804,OPTIMAL,4.0,0.0,np_gurobi_optimal,0.0,135.0,2.4166666666666665,29,10.0,120,True,4.0
12083534766830397584,0,12,4,"[3, 3, 3, 3]","[[1, 2, 3], [0, 1, 1], [5, 7, 7], [1, 4, 4]]",1.0,1,2,3,3,PP,"[[3], [3], [3], [3]]",4,6,54,0.003826,20,0.004559807479381561,0.005493879318237305,0.010114260144735336,OPTIMAL,4.0,0.0,np_gurobi_optimal,0.0,13.0,2.4166666666666665,29,13.333333333333334,160,True,4.0
9869143176115900355,1,12,4,"[3, 3, 3, 3]","[[3, 6, 6], [1, 2, 2], [1, 1, 2], [3, 4, 4]]",1.0,1,2,,1,NP,"[[1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1]]",12,54,54,0.00312,20,0.005299386568367481,0.3940160274505615,0.39938309795641425,OPTIMAL,5.083333333333333,0.0,np_gurobi_optimal,0.0,4812.0,0.0,0,0.0,0,,
9869143176115900355,1,12,4,"[3, 3, 3, 3]","[[3, 6, 6], [1, 2, 2], [1, 1, 2], [3, 4, 4]]",1.0,1,2,2,,CHP,"[[1, 2], [3], [3], [3]]",5,9,54,0.003625,20,0.004336951300501823,0.012121915817260742,0.01652105647522211,OPTIMAL,5.083333333333333,0.0,np_gurobi_optimal,0.0,30.0,0.0,0,8.25,99,,
9869143176115900355,1,12,4,"[3, 3, 3, 3]","[[3, 6, 6], [1, 2, 2], [1, 1, 2], [3, 4, 4]]",1.0,1,2,2,2,PP,"[[1, 2], [2, 1], [2, 1], [2, 1]]",8,24,54,0.0035955,20,0.00435220543295145,0.042388916015625,0.04679311033219862,OPTIMAL,5.083333333333333,0.0,np_gurobi_optimal,0.0,319.0,0.0,0,4.5,54,True,5.083333333333333
9869143176115900355,1,12,4,"[3, 3, 3, 3]","[[3, 6, 6], [1, 2, 2], [1, 1, 2], [3, 4, 4]]",1.0,1,2,2,3,PP,"[[1, 2], [3], [3], [3]]",5,9,54,0.0044765,20,0.004430713132023811,0.011260032653808594,0.015753257652069568,OPTIMAL,5.083333333333333,0.0,np_gurobi_optimal,0.0,30.0,0.0,0,6.0,72,True,5.083333333333333
9869143176115900355,1,12,4,"[3, 3, 3, 3]","[[3, 6, 6], [1, 2, 2], [1, 1, 2], [3, 4, 4]]",1.0,1,2,3,,CHP,"[[3], [3], [3], [3]]",4,6,54,0.003651,20,0.004916868172585964,0.006494998931884766,0.011476142547465325,OPTIMAL,5.083333333333333,0.0,np_gurobi_optimal,0.0,26.0,1.6666666666666667,20,18.333333333333332,220,,
9869143176115900355,1,12,4,"[3, 3, 3, 3]","[[3, 6, 6], [1, 2, 2], [1, 1, 2], [3, 4, 4]]",1.0,1,2,3,2,PP,"[[2, 1], [2, 1], [2, 1], [2, 1]]",8,24,54,0.003821,20,0.004288819618523121,0.0265960693359375,0.03093279503985262,OPTIMAL,5.083333333333333,0.0,np_gurobi_optimal,0.0,193.0,1.6666666666666667,20,10.0,120,True,5.083333333333333
9869143176115900355,1,12,4,"[3, 3, 3, 3]","[[3, 6, 6], [1, 2, 2], [1, 1, 2], [3, 4, 4]]",1.0,1,2,3,3,PP,"[[3], [3], [3], [3]]",4,6,54,0.004126,20,0.004556573927402496,0.006059169769287109,0.010677219609511852,OPTIMAL,5.083333333333333,0.0,np_gurobi_optimal,0.0,26.0,1.6666666666666667,20,13.333333333333334,160,True,5.083333333333333
7451244375658006969,2,12,4,"[3, 3, 3, 3]","[[2, 2, 2], [4, 4, 5], [2, 3, 3], [6, 6, 7]]",1.0,1,2,,1,NP,"[[1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1]]",12,54,54,0.0032945,20,0.005277372896671295,0.38598203659057617,0.39131928090233276,OPTIMAL,5.166666666666667,0.0,np_gurobi_optimal,0.0,3853.0,0.0,0,0.0,0,,
7451244375658006969,2,12,4,"[3, 3, 3, 3]","[[2, 2, 2], [4, 4, 5], [2, 3, 3], [6, 6, 7]]",1.0,1,2,2,,CHP,"[[3], [3], [3], [3]]",4,6,54,0.004317,20,0.004390852525830269,0.0009951591491699219,0.005446998722342968,OPTIMAL,5.166666666666667,0.0,np_gurobi_optimal,0.0,1.0,0.0,0,8.25,99,,
7451244375658006969,2,12,4,"[3, 3, 3, 3]","[[2, 2, 2], [4, 4, 5], [2, 3, 3], [6, 6, 7]]",1.0,1,2,2,2,PP,"[[2, 1], [2, 1], [2, 1], [2, 1]]",8,24,54,0.001377,20,0.004283301532268524,0.04494214057922363,0.04928402839460563,OPTIMAL,5.166666666666667,0.0,np_gurobi_optimal,0.0,198.0,0.0,0,4.5,54,True,5.166666666666667
7451244375658006969,2,12,4,"[3, 3, 3, 3]","[[2, 2, 2], [4, 4, 5], [2, 3, 3], [6, 6, 7]]",1.0,1,2,2,3,PP,"[[3], [3], [3], [3]]",4,6,54,0.0044215,20,0.004323210567235947,0.0009860992431640625,0.005370627669128418,OPTIMAL,5.166666666666667,0.0,np_gurobi_optimal,0.0,1.0,0.0,0,6.0,72,True,5.166666666666667
7451244375658006969,2,12,4,"[3, 3, 3, 3]","[[2, 2, 2], [4, 4, 5], [2, 3, 3], [6, 6, 7]]",1.0,1,2,3,,CHP,"[[3], [3], [3], [3]]",4,6,54,0.003646,20,0.003972682170569897,0.0007729530334472656,0.00479229061183548,OPTIMAL,5.166666666666667,0.0,np_gurobi_optimal,0.0,1.0,0.0,0,18.333333333333332,220,,
7451244375658006969,2,12,4,"[3, 3, 3, 3]","[[2, 2, 2], [4, 4, 5], [2, 3, 3], [6, 6, 7]]",1.0,1,2,3,2,PP,"[[2, 1], [2, 1], [2, 1], [2, 1]]",8,24,54,0.0037305,20,0.00420596357434988,0.044835805892944336,0.04908869284565973,OPTIMAL,5.166666666666667,0.0,np_gurobi_optimal,0.0,198.0,0.0,0,10.0,120,True,5.166666666666667
7451244375658006969,2,12,4,"[3, 3, 3, 3]","[[2, 2, 2], [4, 4, 5], [2, 3, 3], [6, 6, 7]]",1.0,1,2,3,3,PP,"[[3], [3], [3], [3]]",4,6,54,0.003746,20,0.003415258601307869,0.000762939453125,0.004225462895699501,OPTIMAL,5.166666666666667,0.0,np_gurobi_optimal,0.0,1.0,0.0,0,13.333333333333334,160,True,5.166666666666667
3627729236815471523,0,16,4,"[4, 4, 4, 4]","[[6, 12, 14, 16], [2, 6, 6, 10], [3, 10, 10, 11], [3, 4, 10, 15]]",0.4,1,2,,1,NP,"[[1, 1, 1, 1], [1, 1, 1, 1], [1, 1, 1, 1], [1, 1, 1, 1]]",16,96,96,0.0030245,20,0.005400859750807285,5.000098943710327,5.005555177603053,TIME_LIMIT,4.0,,,0.33981495245469573,13464.0,0.0,0,0.0,0,,
3627729236815471523,0,16,4,"[4, 4, 4, 4]","[[6, 12, 14, 16], [2, 6, 6, 10], [3, 10, 10, 11], [3, 4, 10, 15]]",0.4,1,2,2,,CHP,"[[1, 3], [1, 2, 1], [1, 3], [2, 1, 1]]",10,37,96,0.003435,20,0.004483774304389954,0.10628485679626465,0.11081850184422493,OPTIMAL,4.0,,,0.0,1208.0,1.4375,23,12.1875,195,,
3627729236815471523,0,16,4,"[4, 4, 4, 4]","[[6, 12, 14, 16], [2, 6, 6, 10], [3, 10, 10, 11], [3, 4, 10, 15]]",0.4,1,2,2,2,PP,"[[1, 2, 1], [1, 2, 1], [1, 2, 1], [2, 1, 1]]",12,54,96,0.004332,20,0.004690155386924744,0.38767290115356445,0.39241249808071327,OPTIMAL,4.0,,,0.0,4460.0,0.75,12,6.5,104,,4.0
3627729236815471523,0,16,4,"[4, 4, 4, 4]","[[6, 12, 14, 16], [2, 6, 6, 10], [3, 10, 10, 11], [3, 4, 10, 15]]",0.4,1,2,2,3,PP,"[[1, 3], [1, 2, 1], [1, 3], [2, 1, 1]]",10,37,96,0.004421,20,0.004250270314514637,0.10625505447387695,0.1105535663781724,OPTIMAL,4.0,,,0.0,1208.0,1.4375,23,8.125,130,,4.0
3627729236815471523,0,16,4,"[4, 4, 4, 4]","[[6, 12, 14, 16], [2, 6, 6, 10], [3, 10, 10, 11], [3, 4, 10, 15]]",0.4,1,2,3,,CHP,"[[1, 3], [1, 2, 1], [1, 3], [2, 1, 1]]",10,37,96,0.004001,20,0.004189549945294857,0.10578393936157227,0.11002209320761061,OPTIMAL,4.0,,,0.0,1208.0,1.4375,23,26.25,420,,
3627729236815471523,0,16,4,"[4, 4, 4, 4]","[[6, 12, 14, 16], [2, 6, 6, 10], [3, 10, 10, 11], [3, 4, 10, 15]]",0.4,1,2,3,2,PP,"[[1, 2, 1], [1, 2, 1], [1, 2, 1], [2, 1, 1]]",12,54,96,0.0015375,20,0.00399169884622097,0.38603901863098145,0.39007837034580706,OPTIMAL,4.0,,,0.0,4460.0,0.75,12,14.0,224,,4.0
3627729236815471523,0,16,4,"[4, 4, 4, 4]","[[6, 12, 14, 16], [2, 6, 6, 10], [3, 10, 10, 11], [3, 4, 10, 15]]",0.4,1,2,3,3,PP,"[[1, 3], [1, 2, 1], [1, 3], [2, 1, 1]]",10,37,96,0.004487,20,0.005460147745907307,0.10680294036865234,0.11232639931101751,OPTIMAL,4.0,,,0.0,1208.0,1.4375,23,17.5,280,,4.0
889291899920662800,1,16,4,"[4, 4, 4, 4]","[[6, 10, 13, 19], [5, 6, 8, 10], [4, 6, 10, 12], [3, 4, 7, 7]]",0.4,1,2,,1,NP,"[[1, 1, 1, 1], [1, 1, 1, 1], [1, 1, 1, 1], [1, 1, 1, 1]]",16,96,96,0.003055,20,0.005519116297364235,5.0000529289245605,5.005626449623398,TIME_LIMIT,4.75,,,0.42051920368781326,12915.0,0.0,0,0.0,0,,
889291899920662800,1,16,4,"[4, 4, 4, 4]","[[6, 10, 13, 19], [5, 6, 8, 10], [4, 6, 10, 12], [3, 4, 7, 7]]",0.4,1,2,2,,CHP,"[[1, 1, 1, 1], [4], [2, 2], [2, 2]]",9,28,96,0.003621,20,0.004629533737897873,0.04415297508239746,0.04883700238461113,OPTIMAL,5.0,,,0.0,349.0,2.9375,47,12.1875,195,,
889291899920662800,1,16,4,"[4, 4, 4, 4]","[[6, 10, 13, 19], [5, 6, 8, 10], [4, 6, 10, 12], [3, 4, 7, 7]]",0.4,1,2,2,2,PP,"[[1, 1, 1, 1], [2, 2], [2, 2], [2, 2]]",10,36,96,0.0042165,20,0.004445675760507584,0.10976099967956543,0.11425535421110773,OPTIMAL,5.0,,,0.0,1211.0,2.1875,35,6.5,104,,5.0
889291899920662800,1,16,4,"[4, 4, 4, 4]","[[6, 10, 13, 19], [5, 6, 8, 10], [4, 6, 10, 12], [3, 4, 7, 7]]",0.4,1,2,2,3,PP,"[[1, 1, 1, 1], [3, 1], [2, 2], [2, 2]]",10,36,96,0.001397,20,0.003689614124596119,0.10058307647705078,0.10431894847874355,OPTIMAL,4.75,,,0.0,762.0,2.25,36,8.125,130,,5.0
889291899920662800,1,16,4,"[4, 4, 4, 4]","[[6, 10, 13, 19], [5, 6, 8, 10], [4, 6, 10, 12], [3, 4, 7, 7]]",0.4,1,2,3,,CHP,"[[1, 2, 1], [4], [2, 2], [4]]",7,17,96,0.003856,20,0.00439012236893177,0.020127058029174805,0.02456913641511774,OPTIMAL,5.625,,,0.0,116.0,6.1875,99,26.25,420,,
889291899920662800,1,16,4,"[4, 4, 4, 4]","[[6, 10, 13, 19], [5, 6, 8, 10], [4, 6, 10, 12], [3, 4, 7, 7]]",0.4,1,2,3,2,PP,"[[1, 2, 1], [2, 2], [2, 2], [2, 2]]",9,30,96,0.001372,20,0.003532988019287586,0.07304883003234863,0.07662723974677038,OPTIMAL,5.0,,,0.0,619.0,3.8125,61,14.0,224,,5.625
889291899920662800,1,16,4,"[4, 4, 4, 4]","[[6, 10, 13, 19], [5, 6, 8, 10], [4, 6, 10, 12], [3, 4, 7, 7]]",0.4,1,2,3,3,PP,"[[1, 2, 1], [3, 1], [2, 2], [3, 1]]",9,30,96,0.004242,20,0.004419406875967979,0.060395002365112305,0.06486295425595474,OPTIMAL,5.625,,,0.0,433.0,5.5,88,17.5,280,,5.625
