scenario,replication,target_dimension_reduction,raw_target_ordering_budget,target_ordering_budget,method_family,method_detail,N,L,counts,demand_pattern,arrival_mode,hF,hS,max_platoon_size,partition,total_platoons,platoons_by_approach,ordering_variables,vehicle_level_ordering_variables,dimension_reduction_fraction,scaled_indexed_bound,indexed_bound,actual_average_gap,actual_gap_le_indexed_bound,vehicle_level_average_delay,vehicle_level_status,vehicle_level_mip_gap,vehicle_level_nodes,vehicle_level_time_to_first_feasible,vehicle_level_model_construction_seconds,vehicle_level_downstream_optimization_seconds,vehicle_level_wall_time_seconds,objective_average_delay,status,mip_gap,nodes,time_to_first_feasible,partition_time_seconds,partition_model_construction_seconds,partition_optimization_seconds,model_construction_seconds,downstream_optimization_seconds,end_to_end_seconds,batch
N20_L4_balanced_poisson_hS2,14,0.9,15,24,fixed_size_closest_dimension,fixed_size_3,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[3, 2], [3, 2], [3, 2], [3, 2]]",8,"[2, 2, 2, 2]",24,150,0.84,160,8.0,,,,TIME_LIMIT,0.28133812286940174,59311.0,0.001497030258178711,0.006932886317372322,30.000133991241455,30.007131061516702,6.1,OPTIMAL,0.0,255.0,0.0001480579376220703,1.269858330488205e-05,1.269858330488205e-05,0.0,0.003463984467089176,0.039952993392944336,0.043472700752317905,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,14,0.9,15,24,threshold_closest_dimension,release_gap_threshold_3,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[4, 1], [4, 1], [4, 1], [4, 1]]",8,"[2, 2, 2, 2]",24,150,0.84,130,6.5,,,,TIME_LIMIT,0.28133812286940174,59311.0,0.001497030258178711,0.006932886317372322,30.000133991241455,30.007131061516702,6.1,OPTIMAL,0.0,116.0,0.00015091896057128906,2.0802021026611328e-05,2.0802021026611328e-05,0.0,0.00352400541305542,0.023498058319091797,0.027085930109024048,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,15,0.25,112,112,proposed_bound_aware,min_Bidx_under_C_budget,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[1, 1, 3], [2, 3], [1, 2, 2], [1, 2, 2]]",11,"[3, 2, 3, 3]",45,150,0.7,0,0.0,,,,TIME_LIMIT,0.4270833333333396,53284.0,0.0012469291687011719,0.005785080604255199,30.000131845474243,30.005969198420644,6.35,OPTIMAL,0.0,3331.0,0.000759124755859375,0.007684402167797089,0.005781455896794796,0.0018129348754882812,0.003937660716474056,0.28286004066467285,0.29452946223318577,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,15,0.25,112,112,fixed_size_closest_dimension,fixed_size_2,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[2, 2, 1], [2, 2, 1], [2, 2, 1], [2, 2, 1]]",12,"[3, 3, 3, 3]",54,150,0.64,244,12.2,,,,TIME_LIMIT,0.4270833333333396,53284.0,0.0012469291687011719,0.005785080604255199,30.000131845474243,30.005969198420644,7.1,OPTIMAL,0.0,3577.0,0.0007472038269042969,1.5643425285816193e-05,1.5643425285816193e-05,0.0,0.004359607584774494,0.33072900772094727,0.3351516965776682,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,15,0.25,112,112,threshold_closest_dimension,release_gap_threshold_0,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[1, 1, 3], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 2, 1, 1]]",17,"[3, 5, 5, 4]",107,150,0.2866666666666667,0,0.0,,,,TIME_LIMIT,0.4270833333333396,53284.0,0.0012469291687011719,0.005785080604255199,30.000131845474243,30.005969198420644,6.35,OPTIMAL,3.6389418684689905e-05,51495.0,0.0010979175567626953,2.8102658689022064e-05,2.8102658689022064e-05,0.0,0.005260279402136803,21.45615291595459,21.461491943337023,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,15,0.5,75,75,proposed_bound_aware,min_Bidx_under_C_budget,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[1, 1, 3], [2, 3], [1, 2, 2], [1, 2, 2]]",11,"[3, 2, 3, 3]",45,150,0.7,0,0.0,,,,TIME_LIMIT,0.4270833333333396,53284.0,0.0012469291687011719,0.005785080604255199,30.000131845474243,30.005969198420644,6.35,OPTIMAL,0.0,3331.0,0.0007219314575195312,0.007191886194050312,0.005300088785588741,0.0018019676208496094,0.004453038796782494,0.2837090492248535,0.29540517553687096,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,15,0.5,75,75,fixed_size_closest_dimension,fixed_size_2,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[2, 2, 1], [2, 2, 1], [2, 2, 1], [2, 2, 1]]",12,"[3, 3, 3, 3]",54,150,0.64,244,12.2,,,,TIME_LIMIT,0.4270833333333396,53284.0,0.0012469291687011719,0.005785080604255199,30.000131845474243,30.005969198420644,7.1,OPTIMAL,0.0,3577.0,0.0008270740509033203,3.896933048963547e-05,3.896933048963547e-05,0.0,0.00504581443965435,0.33173298835754395,0.3368684723973274,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,15,0.5,75,75,threshold_closest_dimension,release_gap_threshold_1,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[1, 1, 3], [2, 3], [1, 2, 2], [1, 2, 2]]",11,"[3, 2, 3, 3]",45,150,0.7,0,0.0,,,,TIME_LIMIT,0.4270833333333396,53284.0,0.0012469291687011719,0.005785080604255199,30.000131845474243,30.005969198420644,6.35,OPTIMAL,0.0,3331.0,0.0006971359252929688,7.024593651294708e-05,7.024593651294708e-05,0.0,0.0048358263447880745,0.2840869426727295,0.2890380648896098,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,15,0.75,38,38,proposed_bound_aware,min_Bidx_under_C_budget,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[1, 4], [2, 3], [1, 2, 2], [1, 2, 2]]",10,"[2, 2, 3, 3]",37,150,0.7533333333333333,16,0.8,,,,TIME_LIMIT,0.4270833333333396,53284.0,0.0012469291687011719,0.005785080604255199,30.000131845474243,30.005969198420644,6.35,OPTIMAL,0.0,1703.0,0.0007748603820800781,0.007655046880245209,0.0055980384349823,0.0019519329071044922,0.004655534401535988,0.1511979103088379,0.16356622334569693,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,15,0.75,38,38,fixed_size_closest_dimension,fixed_size_3,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[3, 2], [3, 2], [3, 2], [3, 2]]",8,"[2, 2, 2, 2]",24,150,0.84,178,8.9,,,,TIME_LIMIT,0.4270833333333396,53284.0,0.0012469291687011719,0.005785080604255199,30.000131845474243,30.005969198420644,6.9,OPTIMAL,0.0,428.0,0.0006849765777587891,4.8383139073848724e-05,4.8383139073848724e-05,0.0,0.004929558373987675,0.04893088340759277,0.05396609753370285,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,15,0.75,38,38,threshold_closest_dimension,release_gap_threshold_2,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[1, 4], [4, 1], [3, 2], [1, 2, 2]]",9,"[2, 2, 2, 3]",30,150,0.8,49,2.45,,,,TIME_LIMIT,0.4270833333333396,53284.0,0.0012469291687011719,0.005785080604255199,30.000131845474243,30.005969198420644,6.9,OPTIMAL,0.0,938.0,0.0007369518280029297,7.5584277510643e-05,7.5584277510643e-05,0.0,0.005239928141236305,0.08461189270019531,0.08998383395373821,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,15,0.9,15,24,proposed_bound_aware,min_Bidx_under_C_budget,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[1, 4], [2, 3], [3, 2], [1, 4]]",8,"[2, 2, 2, 2]",24,150,0.84,82,4.1,,,,TIME_LIMIT,0.4270833333333396,53284.0,0.0012469291687011719,0.005785080604255199,30.000131845474243,30.005969198420644,6.9,OPTIMAL,0.0,669.0,0.0005359649658203125,0.007180249318480492,0.005135471001267433,0.0019631385803222656,0.004367971792817116,0.06070995330810547,0.07230221573263407,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,15,0.9,15,24,fixed_size_closest_dimension,fixed_size_3,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[3, 2], [3, 2], [3, 2], [3, 2]]",8,"[2, 2, 2, 2]",24,150,0.84,178,8.9,,,,TIME_LIMIT,0.4270833333333396,53284.0,0.0012469291687011719,0.005785080604255199,30.000131845474243,30.005969198420644,6.9,OPTIMAL,0.0,428.0,0.0006811618804931641,4.089251160621643e-05,4.089251160621643e-05,0.0,0.004894345998764038,0.04856610298156738,0.05355745181441307,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,15,0.9,15,24,threshold_closest_dimension,release_gap_threshold_4,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[1, 4], [4, 1], [4, 1], [4, 1]]",8,"[2, 2, 2, 2]",24,150,0.84,202,10.1,,,,TIME_LIMIT,0.4270833333333396,53284.0,0.0012469291687011719,0.005785080604255199,30.000131845474243,30.005969198420644,7.45,OPTIMAL,0.0,233.0,0.00067901611328125,7.504411041736603e-05,7.504411041736603e-05,0.0,0.0048985229805111885,0.03115701675415039,0.03618642222136259,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,16,0.25,112,112,proposed_bound_aware,min_Bidx_under_C_budget,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[1, 3, 1], [4, 1], [2, 1, 2], [1, 4]]",10,"[3, 2, 3, 2]",37,150,0.7533333333333333,0,0.0,,,,TIME_LIMIT,0.34997189346671903,52748.0,0.0014011859893798828,0.007365129888057709,30.000144004821777,30.007571464404464,7.35,OPTIMAL,0.0,484.0,0.0007429122924804688,0.007903974503278732,0.005917241796851158,0.0018961429595947266,0.004430113360285759,0.05704188346862793,0.06942236423492432,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,16,0.25,112,112,fixed_size_closest_dimension,fixed_size_2,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[2, 2, 1], [2, 2, 1], [2, 2, 1], [2, 2, 1]]",12,"[3, 3, 3, 3]",54,150,0.64,102,5.1,,,,TIME_LIMIT,0.34997189346671903,52748.0,0.0014011859893798828,0.007365129888057709,30.000144004821777,30.007571464404464,7.5,OPTIMAL,0.0,2482.0,0.0007388591766357422,1.4742836356163025e-05,1.4742836356163025e-05,0.0,0.0042085591703653336,0.2710850238800049,0.27535395976155996,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,16,0.25,112,112,threshold_closest_dimension,release_gap_threshold_0,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[1, 2, 1, 1], [3, 1, 1], [2, 1, 1, 1], [1, 1, 3]]",14,"[4, 3, 4, 3]",73,150,0.5133333333333333,0,0.0,,,,TIME_LIMIT,0.34997189346671903,52748.0,0.0014011859893798828,0.007365129888057709,30.000144004821777,30.007571464404464,7.35,OPTIMAL,0.0,7503.0,0.000881195068359375,9.164772927761078e-05,9.164772927761078e-05,0.0,0.005123091861605644,0.8764321804046631,0.8816968975588679,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,16,0.5,75,75,proposed_bound_aware,min_Bidx_under_C_budget,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[1, 3, 1], [4, 1], [2, 1, 2], [1, 4]]",10,"[3, 2, 3, 2]",37,150,0.7533333333333333,0,0.0,,,,TIME_LIMIT,0.34997189346671903,52748.0,0.0014011859893798828,0.007365129888057709,30.000144004821777,30.007571464404464,7.35,OPTIMAL,0.0,484.0,0.0006878376007080078,0.007321063429117203,0.005453912541270256,0.0017821788787841797,0.0037093358114361763,0.05584883689880371,0.06692834571003914,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,16,0.5,75,75,fixed_size_closest_dimension,fixed_size_2,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[2, 2, 1], [2, 2, 1], [2, 2, 1], [2, 2, 1]]",12,"[3, 3, 3, 3]",54,150,0.64,102,5.1,,,,TIME_LIMIT,0.34997189346671903,52748.0,0.0014011859893798828,0.007365129888057709,30.000144004821777,30.007571464404464,7.5,OPTIMAL,0.0,2482.0,0.0007219314575195312,3.8518570363521576e-05,3.8518570363521576e-05,0.0,0.004425978288054466,0.27092409133911133,0.27543174754828215,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,16,0.5,75,75,threshold_closest_dimension,release_gap_threshold_0,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[1, 2, 1, 1], [3, 1, 1], [2, 1, 1, 1], [1, 1, 3]]",14,"[4, 3, 4, 3]",73,150,0.5133333333333333,0,0.0,,,,TIME_LIMIT,0.34997189346671903,52748.0,0.0014011859893798828,0.007365129888057709,30.000144004821777,30.007571464404464,7.35,OPTIMAL,0.0,7503.0,0.0008640289306640625,7.852911949157715e-05,7.852911949157715e-05,0.0,0.005511097609996796,0.8778030872344971,0.8834421960636973,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,16,0.75,38,38,proposed_bound_aware,min_Bidx_under_C_budget,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[1, 3, 1], [4, 1], [2, 1, 2], [1, 4]]",10,"[3, 2, 3, 2]",37,150,0.7533333333333333,0,0.0,,,,TIME_LIMIT,0.34997189346671903,52748.0,0.0014011859893798828,0.007365129888057709,30.000144004821777,30.007571464404464,7.35,OPTIMAL,0.0,484.0,0.0006990432739257812,0.007183004170656204,0.005283062346279621,0.001814126968383789,0.0037677036598324776,0.05646491050720215,0.06745980959385633,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,16,0.75,38,38,fixed_size_closest_dimension,fixed_size_3,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[3, 2], [3, 2], [3, 2], [3, 2]]",8,"[2, 2, 2, 2]",24,150,0.84,137,6.85,,,,TIME_LIMIT,0.34997189346671903,52748.0,0.0014011859893798828,0.007365129888057709,30.000144004821777,30.007571464404464,7.5,OPTIMAL,0.0,337.0,0.0005421638488769531,4.0289945900440216e-05,4.0289945900440216e-05,0.0,0.004076299257576466,0.04533696174621582,0.04949668422341347,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,16,0.75,38,38,threshold_closest_dimension,release_gap_threshold_1,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[1, 3, 1], [4, 1], [2, 1, 2], [1, 4]]",10,"[3, 2, 3, 2]",37,150,0.7533333333333333,0,0.0,,,,TIME_LIMIT,0.34997189346671903,52748.0,0.0014011859893798828,0.007365129888057709,30.000144004821777,30.007571464404464,7.35,OPTIMAL,0.0,484.0,0.00067901611328125,7.604528218507767e-05,7.604528218507767e-05,0.0,0.004291053861379623,0.055605173110961914,0.060015490278601646,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,16,0.9,15,24,proposed_bound_aware,min_Bidx_under_C_budget,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[1, 4], [1, 4], [2, 3], [1, 4]]",8,"[2, 2, 2, 2]",24,150,0.84,63,3.15,,,,TIME_LIMIT,0.34997189346671903,52748.0,0.0014011859893798828,0.007365129888057709,30.000144004821777,30.007571464404464,7.35,OPTIMAL,0.0,222.0,0.0005788803100585938,0.010152672417461872,0.004915026947855949,0.005146980285644531,0.004286467097699642,0.03267097473144531,0.047153033316135406,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,16,0.9,15,24,fixed_size_closest_dimension,fixed_size_3,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[3, 2], [3, 2], [3, 2], [3, 2]]",8,"[2, 2, 2, 2]",24,150,0.84,137,6.85,,,,TIME_LIMIT,0.34997189346671903,52748.0,0.0014011859893798828,0.007365129888057709,30.000144004821777,30.007571464404464,7.5,OPTIMAL,0.0,337.0,0.0005340576171875,3.769621253013611e-05,3.769621253013611e-05,0.0,0.004124944098293781,0.045166969299316406,0.049372587352991104,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,16,0.9,15,24,threshold_closest_dimension,release_gap_threshold_4,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[4, 1], [4, 1], [2, 3], [4, 1]]",8,"[2, 2, 2, 2]",24,150,0.84,102,5.1,,,,TIME_LIMIT,0.34997189346671903,52748.0,0.0014011859893798828,0.007365129888057709,30.000144004821777,30.007571464404464,7.5,OPTIMAL,0.0,216.0,0.0007128715515136719,8.302554488182068e-05,8.302554488182068e-05,0.0,0.005094718188047409,0.0344088077545166,0.039643725380301476,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,17,0.25,112,112,proposed_bound_aware,min_Bidx_under_C_budget,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[1, 2, 1, 1], [1, 2, 2], [4, 1], [1, 1, 3]]",12,"[4, 3, 2, 3]",53,150,0.6466666666666666,0,0.0,,,,TIME_LIMIT,0.3464403519352869,63579.0,0.0012669563293457031,0.006495485082268715,30.0001380443573,30.006685071624815,5.5,OPTIMAL,0.0,1831.0,0.0008449554443359375,0.007403627969324589,0.005447361618280411,0.0018661022186279297,0.005032975226640701,0.20865988731384277,0.22114526480436325,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,17,0.25,112,112,fixed_size_closest_dimension,fixed_size_2,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[2, 2, 1], [2, 2, 1], [2, 2, 1], [2, 2, 1]]",12,"[3, 3, 3, 3]",54,150,0.64,219,10.95,,,,TIME_LIMIT,0.3464403519352869,63579.0,0.0012669563293457031,0.006495485082268715,30.0001380443573,30.006685071624815,6.7,OPTIMAL,0.0,4040.0,0.0007598400115966797,3.935862332582474e-05,3.935862332582474e-05,0.0,0.0052255066111683846,0.42079687118530273,0.4261089479550719,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,17,0.25,112,112,threshold_closest_dimension,release_gap_threshold_0,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[1, 2, 1, 1], [1, 2, 1, 1], [1, 2, 1, 1], [1, 1, 2, 1]]",16,"[4, 4, 4, 4]",96,150,0.36,0,0.0,,,,TIME_LIMIT,0.3464403519352869,63579.0,0.0012669563293457031,0.006495485082268715,30.0001380443573,30.006685071624815,5.5,OPTIMAL,0.0,9339.0,0.0010209083557128906,3.2007694244384766e-05,3.2007694244384766e-05,0.0,0.00504094734787941,1.5948009490966797,1.5999245857819915,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,17,0.5,75,75,proposed_bound_aware,min_Bidx_under_C_budget,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[1, 2, 1, 1], [1, 2, 2], [4, 1], [1, 1, 3]]",12,"[4, 3, 2, 3]",53,150,0.6466666666666666,0,0.0,,,,TIME_LIMIT,0.3464403519352869,63579.0,0.0012669563293457031,0.006495485082268715,30.0001380443573,30.006685071624815,5.5,OPTIMAL,0.0,1831.0,0.0008108615875244141,0.007595938630402088,0.005692741833627224,0.0018150806427001953,0.004241348244249821,0.20758390426635742,0.2194670094177127,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,17,0.5,75,75,fixed_size_closest_dimension,fixed_size_2,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[2, 2, 1], [2, 2, 1], [2, 2, 1], [2, 2, 1]]",12,"[3, 3, 3, 3]",54,150,0.64,219,10.95,,,,TIME_LIMIT,0.3464403519352869,63579.0,0.0012669563293457031,0.006495485082268715,30.0001380443573,30.006685071624815,6.7,OPTIMAL,0.0,4040.0,0.000762939453125,4.0220096707344055e-05,4.0220096707344055e-05,0.0,0.004530595615506172,0.4171900749206543,0.421807698905468,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,17,0.5,75,75,threshold_closest_dimension,release_gap_threshold_1,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[1, 2, 1, 1], [1, 2, 2], [4, 1], [1, 1, 3]]",12,"[4, 3, 2, 3]",53,150,0.6466666666666666,0,0.0,,,,TIME_LIMIT,0.3464403519352869,63579.0,0.0012669563293457031,0.006495485082268715,30.0001380443573,30.006685071624815,5.5,OPTIMAL,0.0,1831.0,0.0008099079132080078,8.886493742465973e-05,8.886493742465973e-05,0.0,0.004429102875292301,0.2076418399810791,0.2122056968510151,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,17,0.75,38,38,proposed_bound_aware,min_Bidx_under_C_budget,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[1, 2, 1, 1], [3, 2], [4, 1], [2, 3]]",10,"[4, 2, 2, 2]",36,150,0.76,34,1.7,,,,TIME_LIMIT,0.3464403519352869,63579.0,0.0012669563293457031,0.006495485082268715,30.0001380443573,30.006685071624815,5.5,OPTIMAL,0.0,277.0,0.00016808509826660156,0.00841449573636055,0.004775927402079105,0.0035469532012939453,0.004338376224040985,0.04210710525512695,0.05490444786846638,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,17,0.75,38,38,fixed_size_closest_dimension,fixed_size_3,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[3, 2], [3, 2], [3, 2], [3, 2]]",8,"[2, 2, 2, 2]",24,150,0.84,264,13.2,,,,TIME_LIMIT,0.3464403519352869,63579.0,0.0012669563293457031,0.006495485082268715,30.0001380443573,30.006685071624815,6.7,OPTIMAL,0.0,392.0,0.0005438327789306641,3.293994814157486e-05,3.293994814157486e-05,0.0,0.004074307158589363,0.04509687423706055,0.04924797918647528,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,17,0.75,38,38,threshold_closest_dimension,release_gap_threshold_2,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[1, 2, 1, 1], [3, 2], [4, 1], [2, 3]]",10,"[4, 2, 2, 2]",36,150,0.76,34,1.7,,,,TIME_LIMIT,0.3464403519352869,63579.0,0.0012669563293457031,0.006495485082268715,30.0001380443573,30.006685071624815,5.5,OPTIMAL,0.0,277.0,0.0001800060272216797,8.85138288140297e-05,8.85138288140297e-05,0.0,0.0054504964500665665,0.04241514205932617,0.048011611215770245,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,17,0.9,15,24,proposed_bound_aware,min_Bidx_under_C_budget,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[4, 1], [3, 2], [3, 2], [2, 3]]",8,"[2, 2, 2, 2]",24,150,0.84,102,5.1,,,,TIME_LIMIT,0.3464403519352869,63579.0,0.0012669563293457031,0.006495485082268715,30.0001380443573,30.006685071624815,6.7,OPTIMAL,0.0,259.0,0.0007030963897705078,0.007813396863639355,0.005517708137631416,0.0022008419036865234,0.004372277297079563,0.03811502456665039,0.050357306376099586,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,17,0.9,15,24,fixed_size_closest_dimension,fixed_size_3,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[3, 2], [3, 2], [3, 2], [3, 2]]",8,"[2, 2, 2, 2]",24,150,0.84,264,13.2,,,,TIME_LIMIT,0.3464403519352869,63579.0,0.0012669563293457031,0.006495485082268715,30.0001380443573,30.006685071624815,6.7,OPTIMAL,0.0,392.0,0.0005469322204589844,3.836769610643387e-05,3.836769610643387e-05,0.0,0.004582755267620087,0.044612884521484375,0.04927770420908928,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,17,0.9,15,24,threshold_closest_dimension,release_gap_threshold_10,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[4, 1], [4, 1], [4, 1], [4, 1]]",8,"[2, 2, 2, 2]",24,150,0.84,271,13.55,,,,TIME_LIMIT,0.3464403519352869,63579.0,0.0012669563293457031,0.006495485082268715,30.0001380443573,30.006685071624815,6.7,OPTIMAL,0.0,119.0,0.00017595291137695312,0.00010842457413673401,0.00010842457413673401,0.0,0.005046917125582695,0.0243070125579834,0.029519688338041306,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,18,0.25,112,112,proposed_bound_aware,min_Bidx_under_C_budget,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[1, 2, 1, 1], [4, 1], [2, 1, 1, 1], [1, 1, 1, 2]]",14,"[4, 2, 4, 4]",72,150,0.52,0,0.0,,,,TIME_LIMIT,0.4402337867371813,58270.0,0.0013170242309570312,0.00644298642873764,30.000146865844727,30.006640383973718,5.25,OPTIMAL,0.0,17169.0,0.000982046127319336,0.00778619572520256,0.005881577730178833,0.0018160343170166016,0.004860064014792442,1.9522299766540527,1.9649302931502461,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,18,0.25,112,112,fixed_size_closest_dimension,fixed_size_2,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[2, 2, 1], [2, 2, 1], [2, 2, 1], [2, 2, 1]]",12,"[3, 3, 3, 3]",54,150,0.64,293,14.65,,,,TIME_LIMIT,0.4402337867371813,58270.0,0.0013170242309570312,0.00644298642873764,30.000146865844727,30.006640383973718,5.25,OPTIMAL,0.0,1923.0,0.0008780956268310547,3.6343932151794434e-05,3.6343932151794434e-05,0.0,0.005582345649600029,0.20262908935546875,0.20829962473362684,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,18,0.25,112,112,threshold_closest_dimension,release_gap_threshold_0,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[1, 1, 1, 1, 1], [1, 1, 2, 1], [2, 1, 1, 1], [1, 1, 1, 2]]",17,"[5, 4, 4, 4]",108,150,0.28,0,0.0,,,,TIME_LIMIT,0.4402337867371813,58270.0,0.0013170242309570312,0.00644298642873764,30.000146865844727,30.006640383973718,5.25,OPTIMAL,0.0,57900.0,0.0011110305786132812,8.731242269277573e-05,8.731242269277573e-05,0.0,0.005967556498944759,21.780057907104492,21.786164614371955,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,18,0.5,75,75,proposed_bound_aware,min_Bidx_under_C_budget,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[1, 2, 1, 1], [4, 1], [2, 1, 1, 1], [1, 1, 1, 2]]",14,"[4, 2, 4, 4]",72,150,0.52,0,0.0,,,,TIME_LIMIT,0.4402337867371813,58270.0,0.0013170242309570312,0.00644298642873764,30.000146865844727,30.006640383973718,5.25,OPTIMAL,0.0,17169.0,0.0009739398956298828,0.0075597334653139114,0.0058157676830887794,0.0016560554504394531,0.004433419555425644,1.949544906616211,1.9615907035768032,N20_L4_balanced_poisson_hS2
N20_L4_balanced_poisson_hS2,18,0.5,75,75,fixed_size_closest_dimension,fixed_size_2,20,4,"[5, 5, 5, 5]",balanced,poisson,1,2,4,"[[2, 2, 1], [2, 2, 1], [2, 2, 1], [2, 2, 1]]",12,"[3, 3, 3, 3]",54,150,0.64,293,14.65,,,,TIME_LIMIT,0.4402337867371813,58270.0,0.0013170242309570312,0.00644298642873764,30.000146865844727,30.006640383973718,5.25,OPTIMAL,0.0,1923.0,0.0007889270782470703,4.036165773868561e-05,4.036165773868561e-05,0.0,0.005272757261991501,0.2033548355102539,0.2087152050808072,N20_L4_balanced_poisson_hS2
