instance_id,seed,replication,N,L,counts,releases,arrival_rate,h_F,h_S,method,run_role,threshold,delta,max_platoon_size,Pmax,partition,number_of_platoons,ordering_variable_count,vehicle_level_ordering_variable_count,dimension_reduction_ratio,formation_time_ms,formation_repetitions,partition_specific_upper_bound,scaled_partition_specific_upper_bound,rule_level_upper_bound,scaled_rule_level_upper_bound,time_limit_s,threads,status,objective,objective_total_delay,best_bound,terminal_mip_gap,solve_time_s,model_construction_time_s,end_to_end_time_s,node_count,time_to_first_feasible_s,sol_count,np_30s_status,np_30s_objective,np_recovery_status,np_recovery_objective,np_optimal_objective,np_optimal_source,actual_optimality_gap,bound_check_available,bound_valid,bound_slack,delay_order_check_available,np_pp_chp_delay_order_holds,matching_chp_objective,pp_optimal_objective,np_30s_terminal_mip_gap,np_30s_solve_time_s,lambda,total_arrival_rate,per_approach_arrival_rate
N20_lambda1p5_rep001_seed16722075741403979326,16722075741403979326,1,20,4,"[5, 5, 5, 5]","[[4, 4, 4, 7, 7], [2, 3, 5, 8, 11], [1, 4, 4, 7, 7], [1, 2, 5, 8, 9]]",1.5,1,3,PP,initial_30s,4,4,2,2,"[[2, 2, 1], [2, 2, 1], [2, 2, 1], [2, 2, 1]]",12,54,150,0.64,0.004597,20,7.7,154,26.5,530,30.0,12,OPTIMAL,9.55,191.0,191.0,0.0,0.11477899551391602,0.004302583634853363,0.11913550458025646,3098.0,0.0008299350738525391,7,OPTIMAL,9.55,,,9.55,initial_30s,0.0,True,True,26.5,True,True,11.1,9.55,0.0,10.313179969787598,1.5,1.5,0.375
N20_lambda1p5_rep001_seed16722075741403979326,16722075741403979326,1,20,4,"[5, 5, 5, 5]","[[4, 4, 4, 7, 7], [2, 3, 5, 8, 11], [1, 4, 4, 7, 7], [1, 2, 5, 8, 9]]",1.5,1,3,PP,initial_30s,4,4,4,4,"[[4, 1], [4, 1], [4, 1], [4, 1]]",8,24,150,0.84,0.0017525,20,10.0,200,39.75,795,30.0,12,OPTIMAL,11.1,222.0,222.0,0.0,0.021336078643798828,0.003985092043876648,0.02537279644286871,221.0,0.0007510185241699219,3,OPTIMAL,9.55,,,9.55,initial_30s,1.549999999999999,True,True,38.2,True,True,11.1,11.1,0.0,10.313179969787598,1.5,1.5,0.375
N20_lambda1p5_rep001_seed16722075741403979326,16722075741403979326,1,20,4,"[5, 5, 5, 5]","[[4, 4, 4, 7, 7], [2, 3, 5, 8, 11], [1, 4, 4, 7, 7], [1, 2, 5, 8, 9]]",1.5,1,3,PP,initial_30s,4,4,6,6,"[[5], [5], [5], [5]]",4,6,150,0.96,0.0045915,20,11.4,228,42.4,848,30.0,12,OPTIMAL,11.1,222.0,222.0,0.0,0.0029158592224121094,0.00409395806491375,0.007063880642489433,1.0,0.000514984130859375,2,OPTIMAL,9.55,,,9.55,initial_30s,1.549999999999999,True,True,40.85,True,True,11.1,11.1,0.0,10.313179969787598,1.5,1.5,0.375
N20_lambda1p5_rep001_seed16722075741403979326,16722075741403979326,1,20,4,"[5, 5, 5, 5]","[[4, 4, 4, 7, 7], [2, 3, 5, 8, 11], [1, 4, 4, 7, 7], [1, 2, 5, 8, 9]]",1.5,1,3,PP,initial_30s,4,4,8,8,"[[5], [5], [5], [5]]",4,6,150,0.96,0.004567,20,11.4,228,45.05,901,30.0,12,OPTIMAL,11.1,222.0,222.0,0.0,0.002643108367919922,0.0044671520590782166,0.007157508077947616,1.0,0.0004050731658935547,2,OPTIMAL,9.55,,,9.55,initial_30s,1.549999999999999,True,True,43.5,True,True,11.1,11.1,0.0,10.313179969787598,1.5,1.5,0.375
N20_lambda1p5_rep001_seed16722075741403979326,16722075741403979326,1,20,4,"[5, 5, 5, 5]","[[4, 4, 4, 7, 7], [2, 3, 5, 8, 11], [1, 4, 4, 7, 7], [1, 2, 5, 8, 9]]",1.5,1,3,PP,initial_30s,6,6,2,2,"[[2, 2, 1], [2, 2, 1], [2, 2, 1], [2, 2, 1]]",12,54,150,0.64,0.001622,20,7.7,154,45.5,910,30.0,12,OPTIMAL,9.55,191.0,191.0,0.0,0.11603903770446777,0.004099234938621521,0.12018444818373633,3098.0,0.0008130073547363281,7,OPTIMAL,9.55,,,9.55,initial_30s,0.0,True,True,45.5,True,True,11.1,9.55,0.0,10.313179969787598,1.5,1.5,0.375
N20_lambda1p5_rep001_seed16722075741403979326,16722075741403979326,1,20,4,"[5, 5, 5, 5]","[[4, 4, 4, 7, 7], [2, 3, 5, 8, 11], [1, 4, 4, 7, 7], [1, 2, 5, 8, 9]]",1.5,1,3,PP,initial_30s,6,6,4,4,"[[4, 1], [4, 1], [4, 1], [4, 1]]",8,24,150,0.84,0.0017325,20,10.0,200,68.25,1365,30.0,12,OPTIMAL,11.1,222.0,222.0,0.0,0.0208280086517334,0.003986595198512077,0.024865980500085354,221.0,0.000762939453125,3,OPTIMAL,9.55,,,9.55,initial_30s,1.549999999999999,True,True,66.7,True,True,11.1,11.1,0.0,10.313179969787598,1.5,1.5,0.375
N20_lambda1p5_rep001_seed16722075741403979326,16722075741403979326,1,20,4,"[5, 5, 5, 5]","[[4, 4, 4, 7, 7], [2, 3, 5, 8, 11], [1, 4, 4, 7, 7], [1, 2, 5, 8, 9]]",1.5,1,3,PP,initial_30s,6,6,6,6,"[[5], [5], [5], [5]]",4,6,150,0.96,0.004491,20,11.4,228,72.8,1456,30.0,12,OPTIMAL,11.1,222.0,222.0,0.0,0.0028820037841796875,0.003773663192987442,0.006708253337565422,1.0,0.0004949569702148438,2,OPTIMAL,9.55,,,9.55,initial_30s,1.549999999999999,True,True,71.25,True,True,11.1,11.1,0.0,10.313179969787598,1.5,1.5,0.375
N20_lambda1p5_rep001_seed16722075741403979326,16722075741403979326,1,20,4,"[5, 5, 5, 5]","[[4, 4, 4, 7, 7], [2, 3, 5, 8, 11], [1, 4, 4, 7, 7], [1, 2, 5, 8, 9]]",1.5,1,3,PP,initial_30s,6,6,8,8,"[[5], [5], [5], [5]]",4,6,150,0.96,0.003826,20,11.4,228,77.35,1547,30.0,12,OPTIMAL,11.1,222.0,222.0,0.0,0.0023860931396484375,0.003383142873644829,0.005820667498017311,1.0,0.0004069805145263672,2,OPTIMAL,9.55,,,9.55,initial_30s,1.549999999999999,True,True,75.8,True,True,11.1,11.1,0.0,10.313179969787598,1.5,1.5,0.375
N20_lambda1p5_rep001_seed16722075741403979326,16722075741403979326,1,20,4,"[5, 5, 5, 5]","[[4, 4, 4, 7, 7], [2, 3, 5, 8, 11], [1, 4, 4, 7, 7], [1, 2, 5, 8, 9]]",1.5,1,3,PP,initial_30s,8,8,2,2,"[[2, 2, 1], [2, 2, 1], [2, 2, 1], [2, 2, 1]]",12,54,150,0.64,0.004657,20,7.7,154,64.5,1290,30.0,12,OPTIMAL,9.55,191.0,191.0,0.0,0.11478304862976074,0.00417373888194561,0.11900765021860076,3098.0,0.0008130073547363281,7,OPTIMAL,9.55,,,9.55,initial_30s,0.0,True,True,64.5,True,True,11.1,9.55,0.0,10.313179969787598,1.5,1.5,0.375
N20_lambda1p5_rep001_seed16722075741403979326,16722075741403979326,1,20,4,"[5, 5, 5, 5]","[[4, 4, 4, 7, 7], [2, 3, 5, 8, 11], [1, 4, 4, 7, 7], [1, 2, 5, 8, 9]]",1.5,1,3,PP,initial_30s,8,8,4,4,"[[4, 1], [4, 1], [4, 1], [4, 1]]",8,24,150,0.84,0.0043465,20,10.0,200,96.75,1935,30.0,12,OPTIMAL,11.1,222.0,222.0,0.0,0.021028995513916016,0.004051794297993183,0.025135258230229853,221.0,0.0007350444793701172,3,OPTIMAL,9.55,,,9.55,initial_30s,1.549999999999999,True,True,95.2,True,True,11.1,11.1,0.0,10.313179969787598,1.5,1.5,0.375
N20_lambda1p5_rep001_seed16722075741403979326,16722075741403979326,1,20,4,"[5, 5, 5, 5]","[[4, 4, 4, 7, 7], [2, 3, 5, 8, 11], [1, 4, 4, 7, 7], [1, 2, 5, 8, 9]]",1.5,1,3,PP,initial_30s,8,8,6,6,"[[5], [5], [5], [5]]",4,6,150,0.96,0.004462,20,11.4,228,103.2,2064,30.0,12,OPTIMAL,11.1,222.0,222.0,0.0,0.002927064895629883,0.003725609742105007,0.006704687174427033,1.0,0.0004971027374267578,2,OPTIMAL,9.55,,,9.55,initial_30s,1.549999999999999,True,True,101.65,True,True,11.1,11.1,0.0,10.313179969787598,1.5,1.5,0.375
N20_lambda1p5_rep001_seed16722075741403979326,16722075741403979326,1,20,4,"[5, 5, 5, 5]","[[4, 4, 4, 7, 7], [2, 3, 5, 8, 11], [1, 4, 4, 7, 7], [1, 2, 5, 8, 9]]",1.5,1,3,PP,initial_30s,8,8,8,8,"[[5], [5], [5], [5]]",4,6,150,0.96,0.004492,20,11.4,228,109.65,2193,30.0,12,OPTIMAL,11.1,222.0,222.0,0.0,0.002454996109008789,0.003935857675969601,0.006442722164349079,1.0,0.0004482269287109375,2,OPTIMAL,9.55,,,9.55,initial_30s,1.549999999999999,True,True,108.10000000000001,True,True,11.1,11.1,0.0,10.313179969787598,1.5,1.5,0.375
N20_lambda1p5_rep002_seed3766478710138732603,3766478710138732603,2,20,4,"[5, 5, 5, 5]","[[2, 4, 5, 6, 7], [2, 5, 6, 8, 9], [0, 2, 6, 7, 9], [2, 4, 5, 5, 8]]",1.5,1,3,CHP,initial_30s,2,2,,,"[[5], [1, 4], [2, 3], [4, 1]]",7,18,150,0.88,0.001752,20,3.5,70,14.25,285,30.0,12,OPTIMAL,9.55,191.0,190.99999999999108,0.0,0.019490957260131836,0.004546009935438633,0.02409158013358307,180.0,0.00020003318786621094,5,OPTIMAL,9.0,,,9.0,initial_30s,0.5500000000000007,False,,,False,,9.55,,,,1.5,1.5,0.375
N20_lambda1p5_rep002_seed3766478710138732603,3766478710138732603,2,20,4,"[5, 5, 5, 5]","[[2, 4, 5, 6, 7], [2, 5, 6, 8, 9], [0, 2, 6, 7, 9], [2, 4, 5, 5, 8]]",1.5,1,3,CHP,initial_30s,4,4,,,"[[5], [5], [5], [5]]",4,6,150,0.96,0.004191,20,9.1,182,50.35,1007,30.0,12,OPTIMAL,10.35,207.0,207.0,0.0,0.0033159255981445312,0.0037208637222647667,0.0070904605574760434,1.0,0.00048089027404785156,2,OPTIMAL,9.0,,,9.0,initial_30s,1.3499999999999996,False,,,False,,10.35,,,,1.5,1.5,0.375
N20_lambda1p5_rep002_seed3766478710138732603,3766478710138732603,2,20,4,"[5, 5, 5, 5]","[[2, 4, 5, 6, 7], [2, 5, 6, 8, 9], [0, 2, 6, 7, 9], [2, 4, 5, 5, 8]]",1.5,1,3,CHP,initial_30s,6,6,,,"[[5], [5], [5], [5]]",4,6,150,0.96,0.004171,20,9.1,182,86.45,1729,30.0,12,OPTIMAL,10.35,207.0,207.0,0.0,0.0034160614013671875,0.003977240063250065,0.007446038142915726,1.0,0.0003972053527832031,2,OPTIMAL,9.0,,,9.0,initial_30s,1.3499999999999996,False,,,False,,10.35,,,,1.5,1.5,0.375
N20_lambda1p5_rep002_seed3766478710138732603,3766478710138732603,2,20,4,"[5, 5, 5, 5]","[[2, 4, 5, 6, 7], [2, 5, 6, 8, 9], [0, 2, 6, 7, 9], [2, 4, 5, 5, 8]]",1.5,1,3,CHP,initial_30s,8,8,,,"[[5], [5], [5], [5]]",4,6,150,0.96,0.001673,20,9.1,182,122.55,2451,30.0,12,OPTIMAL,10.35,207.0,207.0,0.0,0.003181934356689453,0.003493931144475937,0.006720908330820083,1.0,0.00039505958557128906,2,OPTIMAL,9.0,,,9.0,initial_30s,1.3499999999999996,False,,,False,,10.35,,,,1.5,1.5,0.375
N20_lambda1p5_rep002_seed3766478710138732603,3766478710138732603,2,20,4,"[5, 5, 5, 5]","[[2, 4, 5, 6, 7], [2, 5, 6, 8, 9], [0, 2, 6, 7, 9], [2, 4, 5, 5, 8]]",1.5,1,3,NP,initial_30s,,,1,1,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",20,150,150,0.0,0.001172,20,0.0,0,0.0,0,30.0,12,OPTIMAL,9.0,180.0,180.0,0.0,6.559530973434448,0.0063550835475325584,6.565943525568971,75138.0,0.0015439987182617188,7,OPTIMAL,9.0,,,9.0,initial_30s,0.0,False,,,False,,,,,,1.5,1.5,0.375
N20_lambda1p5_rep002_seed3766478710138732603,3766478710138732603,2,20,4,"[5, 5, 5, 5]","[[2, 4, 5, 6, 7], [2, 5, 6, 8, 9], [0, 2, 6, 7, 9], [2, 4, 5, 5, 8]]",1.5,1,3,PP,initial_30s,2,2,2,2,"[[2, 2, 1], [1, 2, 2], [2, 2, 1], [2, 2, 1]]",12,54,150,0.64,0.004802,20,2.25,45,7.5,150,30.0,12,OPTIMAL,9.55,191.0,191.0,0.0,0.14698004722595215,0.004865983501076698,0.15190137746579838,4780.0,0.0009951591491699219,3,OPTIMAL,9.0,,,9.0,initial_30s,0.5500000000000007,True,True,6.949999999999999,True,True,9.55,9.55,0.0,6.559530973434448,1.5,1.5,0.375
N20_lambda1p5_rep002_seed3766478710138732603,3766478710138732603,2,20,4,"[5, 5, 5, 5]","[[2, 4, 5, 6, 7], [2, 5, 6, 8, 9], [0, 2, 6, 7, 9], [2, 4, 5, 5, 8]]",1.5,1,3,PP,initial_30s,2,2,4,4,"[[4, 1], [1, 4], [2, 3], [4, 1]]",8,24,150,0.84,0.001773,20,3.5,70,11.25,225,30.0,12,OPTIMAL,9.55,191.0,191.0,0.0,0.02533102035522461,0.004229290410876274,0.02961266389512825,298.0,0.0007228851318359375,5,OPTIMAL,9.0,,,9.0,initial_30s,0.5500000000000007,True,True,10.7,True,True,9.55,9.55,0.0,6.559530973434448,1.5,1.5,0.375
N20_lambda1p5_rep002_seed3766478710138732603,3766478710138732603,2,20,4,"[5, 5, 5, 5]","[[2, 4, 5, 6, 7], [2, 5, 6, 8, 9], [0, 2, 6, 7, 9], [2, 4, 5, 5, 8]]",1.5,1,3,PP,initial_30s,2,2,6,6,"[[5], [1, 4], [2, 3], [4, 1]]",7,18,150,0.88,0.0046575,20,3.5,70,12.0,240,30.0,12,OPTIMAL,9.55,191.0,190.99999999999108,0.0,0.0177919864654541,0.004389755427837372,0.02223636764338732,180.0,0.00020003318786621094,5,OPTIMAL,9.0,,,9.0,initial_30s,0.5500000000000007,True,True,11.45,True,True,9.55,9.55,0.0,6.559530973434448,1.5,1.5,0.375
N20_lambda1p5_rep002_seed3766478710138732603,3766478710138732603,2,20,4,"[5, 5, 5, 5]","[[2, 4, 5, 6, 7], [2, 5, 6, 8, 9], [0, 2, 6, 7, 9], [2, 4, 5, 5, 8]]",1.5,1,3,PP,initial_30s,2,2,8,8,"[[5], [1, 4], [2, 3], [4, 1]]",7,18,150,0.88,0.001903,20,3.5,70,12.75,255,30.0,12,OPTIMAL,9.55,191.0,190.99999999999108,0.0,0.016746997833251953,0.0038915611803531647,0.020689508254352094,180.0,0.00019502639770507812,5,OPTIMAL,9.0,,,9.0,initial_30s,0.5500000000000007,True,True,12.2,True,True,9.55,9.55,0.0,6.559530973434448,1.5,1.5,0.375
N20_lambda1p5_rep002_seed3766478710138732603,3766478710138732603,2,20,4,"[5, 5, 5, 5]","[[2, 4, 5, 6, 7], [2, 5, 6, 8, 9], [0, 2, 6, 7, 9], [2, 4, 5, 5, 8]]",1.5,1,3,PP,initial_30s,4,4,2,2,"[[2, 2, 1], [2, 2, 1], [2, 2, 1], [2, 2, 1]]",12,54,150,0.64,0.004822,20,4.6,92,26.5,530,30.0,12,OPTIMAL,9.55,191.0,191.0,0.0,0.11079192161560059,0.005024532787501812,0.11587110402348948,2827.0,0.0008800029754638672,3,OPTIMAL,9.0,,,9.0,initial_30s,0.5500000000000007,True,True,25.95,True,True,10.35,9.55,0.0,6.559530973434448,1.5,1.5,0.375
N20_lambda1p5_rep002_seed3766478710138732603,3766478710138732603,2,20,4,"[5, 5, 5, 5]","[[2, 4, 5, 6, 7], [2, 5, 6, 8, 9], [0, 2, 6, 7, 9], [2, 4, 5, 5, 8]]",1.5,1,3,PP,initial_30s,4,4,4,4,"[[4, 1], [4, 1], [4, 1], [4, 1]]",8,24,150,0.84,0.0017375,20,7.1,142,39.75,795,30.0,12,OPTIMAL,10.35,207.0,207.0,0.0,0.02296900749206543,0.0040213568136096,0.027042343864607812,258.0,0.0006859302520751953,3,OPTIMAL,9.0,,,9.0,initial_30s,1.3499999999999996,True,True,38.4,True,True,10.35,10.35,0.0,6.559530973434448,1.5,1.5,0.375
N20_lambda1p5_rep002_seed3766478710138732603,3766478710138732603,2,20,4,"[5, 5, 5, 5]","[[2, 4, 5, 6, 7], [2, 5, 6, 8, 9], [0, 2, 6, 7, 9], [2, 4, 5, 5, 8]]",1.5,1,3,PP,initial_30s,4,4,6,6,"[[5], [5], [5], [5]]",4,6,150,0.96,0.001653,20,9.1,182,42.4,848,30.0,12,OPTIMAL,10.35,207.0,207.0,0.0,0.0035469532012939453,0.003587842918932438,0.007184780105236053,1.0,0.0005049705505371094,2,OPTIMAL,9.0,,,9.0,initial_30s,1.3499999999999996,True,True,41.05,True,True,10.35,10.35,0.0,6.559530973434448,1.5,1.5,0.375
N20_lambda1p5_rep002_seed3766478710138732603,3766478710138732603,2,20,4,"[5, 5, 5, 5]","[[2, 4, 5, 6, 7], [2, 5, 6, 8, 9], [0, 2, 6, 7, 9], [2, 4, 5, 5, 8]]",1.5,1,3,PP,initial_30s,4,4,8,8,"[[5], [5], [5], [5]]",4,6,150,0.96,0.0016575,20,9.1,182,45.05,901,30.0,12,OPTIMAL,10.35,207.0,207.0,0.0,0.003216981887817383,0.003562222234904766,0.006828885271282196,1.0,0.0004439353942871094,2,OPTIMAL,9.0,,,9.0,initial_30s,1.3499999999999996,True,True,43.699999999999996,True,True,10.35,10.35,0.0,6.559530973434448,1.5,1.5,0.375
N20_lambda1p5_rep002_seed3766478710138732603,3766478710138732603,2,20,4,"[5, 5, 5, 5]","[[2, 4, 5, 6, 7], [2, 5, 6, 8, 9], [0, 2, 6, 7, 9], [2, 4, 5, 5, 8]]",1.5,1,3,PP,initial_30s,6,6,2,2,"[[2, 2, 1], [2, 2, 1], [2, 2, 1], [2, 2, 1]]",12,54,150,0.64,0.004797,20,4.6,92,45.5,910,30.0,12,OPTIMAL,9.55,191.0,191.0,0.0,0.10942602157592773,0.004473060369491577,0.11394776379645777,2827.0,0.0008120536804199219,3,OPTIMAL,9.0,,,9.0,initial_30s,0.5500000000000007,True,True,44.95,True,True,10.35,9.55,0.0,6.559530973434448,1.5,1.5,0.375
N20_lambda1p5_rep002_seed3766478710138732603,3766478710138732603,2,20,4,"[5, 5, 5, 5]","[[2, 4, 5, 6, 7], [2, 5, 6, 8, 9], [0, 2, 6, 7, 9], [2, 4, 5, 5, 8]]",1.5,1,3,PP,initial_30s,6,6,4,4,"[[4, 1], [4, 1], [4, 1], [4, 1]]",8,24,150,0.84,0.001758,20,7.1,142,68.25,1365,30.0,12,OPTIMAL,10.35,207.0,207.0,0.0,0.02284407615661621,0.004001417197287083,0.02689697559748459,258.0,0.0006821155548095703,3,OPTIMAL,9.0,,,9.0,initial_30s,1.3499999999999996,True,True,66.9,True,True,10.35,10.35,0.0,6.559530973434448,1.5,1.5,0.375
N20_lambda1p5_rep002_seed3766478710138732603,3766478710138732603,2,20,4,"[5, 5, 5, 5]","[[2, 4, 5, 6, 7], [2, 5, 6, 8, 9], [0, 2, 6, 7, 9], [2, 4, 5, 5, 8]]",1.5,1,3,PP,initial_30s,6,6,6,6,"[[5], [5], [5], [5]]",4,6,150,0.96,0.0017375,20,9.1,182,72.8,1456,30.0,12,OPTIMAL,10.35,207.0,207.0,0.0,0.0036809444427490234,0.0035633957013487816,0.00729458930568695,1.0,0.0004889965057373047,2,OPTIMAL,9.0,,,9.0,initial_30s,1.3499999999999996,True,True,71.45,True,True,10.35,10.35,0.0,6.559530973434448,1.5,1.5,0.375
N20_lambda1p5_rep002_seed3766478710138732603,3766478710138732603,2,20,4,"[5, 5, 5, 5]","[[2, 4, 5, 6, 7], [2, 5, 6, 8, 9], [0, 2, 6, 7, 9], [2, 4, 5, 5, 8]]",1.5,1,3,PP,initial_30s,6,6,8,8,"[[5], [5], [5], [5]]",4,6,150,0.96,0.0017025,20,9.1,182,77.35,1547,30.0,12,OPTIMAL,10.35,207.0,207.0,0.0,0.0032720565795898438,0.003520500846207142,0.006842050743713379,1.0,0.0004410743713378906,2,OPTIMAL,9.0,,,9.0,initial_30s,1.3499999999999996,True,True,76.0,True,True,10.35,10.35,0.0,6.559530973434448,1.5,1.5,0.375
N20_lambda1p5_rep002_seed3766478710138732603,3766478710138732603,2,20,4,"[5, 5, 5, 5]","[[2, 4, 5, 6, 7], [2, 5, 6, 8, 9], [0, 2, 6, 7, 9], [2, 4, 5, 5, 8]]",1.5,1,3,PP,initial_30s,8,8,2,2,"[[2, 2, 1], [2, 2, 1], [2, 2, 1], [2, 2, 1]]",12,54,150,0.64,0.004802,20,4.6,92,64.5,1290,30.0,12,OPTIMAL,9.55,191.0,191.0,0.0,0.10910511016845703,0.004485639743506908,0.11364137577660274,2827.0,0.000823974609375,3,OPTIMAL,9.0,,,9.0,initial_30s,0.5500000000000007,True,True,63.95,True,True,10.35,9.55,0.0,6.559530973434448,1.5,1.5,0.375
N20_lambda1p5_rep002_seed3766478710138732603,3766478710138732603,2,20,4,"[5, 5, 5, 5]","[[2, 4, 5, 6, 7], [2, 5, 6, 8, 9], [0, 2, 6, 7, 9], [2, 4, 5, 5, 8]]",1.5,1,3,PP,initial_30s,8,8,4,4,"[[4, 1], [4, 1], [4, 1], [4, 1]]",8,24,150,0.84,0.001713,20,7.1,142,96.75,1935,30.0,12,OPTIMAL,10.35,207.0,207.0,0.0,0.02257084846496582,0.003948618657886982,0.02657140914326954,258.0,0.0006959438323974609,3,OPTIMAL,9.0,,,9.0,initial_30s,1.3499999999999996,True,True,95.4,True,True,10.35,10.35,0.0,6.559530973434448,1.5,1.5,0.375
N20_lambda1p5_rep002_seed3766478710138732603,3766478710138732603,2,20,4,"[5, 5, 5, 5]","[[2, 4, 5, 6, 7], [2, 5, 6, 8, 9], [0, 2, 6, 7, 9], [2, 4, 5, 5, 8]]",1.5,1,3,PP,initial_30s,8,8,6,6,"[[5], [5], [5], [5]]",4,6,150,0.96,0.0017275,20,9.1,182,103.2,2064,30.0,12,OPTIMAL,10.35,207.0,207.0,0.0,0.003667116165161133,0.004167127422988415,0.00788485155347824,1.0,0.0004899501800537109,2,OPTIMAL,9.0,,,9.0,initial_30s,1.3499999999999996,True,True,101.85000000000001,True,True,10.35,10.35,0.0,6.559530973434448,1.5,1.5,0.375
N20_lambda1p5_rep002_seed3766478710138732603,3766478710138732603,2,20,4,"[5, 5, 5, 5]","[[2, 4, 5, 6, 7], [2, 5, 6, 8, 9], [0, 2, 6, 7, 9], [2, 4, 5, 5, 8]]",1.5,1,3,PP,initial_30s,8,8,8,8,"[[5], [5], [5], [5]]",4,6,150,0.96,0.0038,20,9.1,182,109.65,2193,30.0,12,OPTIMAL,10.35,207.0,207.0,0.0,0.003117799758911133,0.0038007041439414024,0.006965821812796593,1.0,0.00041794776916503906,2,OPTIMAL,9.0,,,9.0,initial_30s,1.3499999999999996,True,True,108.30000000000001,True,True,10.35,10.35,0.0,6.559530973434448,1.5,1.5,0.375
N20_lambda1p5_rep003_seed17980781499676391437,17980781499676391437,3,20,4,"[5, 5, 5, 5]","[[5, 7, 8, 8, 9], [2, 5, 11, 17, 17], [3, 3, 8, 9, 11], [2, 4, 6, 8, 10]]",1.5,1,3,CHP,initial_30s,2,2,,,"[[5], [1, 1, 1, 2], [2, 3], [5]]",8,21,150,0.86,0.001658,20,4.05,81,14.25,285,30.0,12,OPTIMAL,9.05,181.0,181.0,0.0,0.030038118362426758,0.0046204328536987305,0.034716374486632826,280.0,0.00021195411682128906,6,OPTIMAL,8.85,,,8.85,initial_30s,0.20000000000000107,False,,,False,,9.05,,,,1.5,1.5,0.375
N20_lambda1p5_rep003_seed17980781499676391437,17980781499676391437,3,20,4,"[5, 5, 5, 5]","[[5, 7, 8, 8, 9], [2, 5, 11, 17, 17], [3, 3, 8, 9, 11], [2, 4, 6, 8, 10]]",1.5,1,3,CHP,initial_30s,4,4,,,"[[5], [2, 1, 2], [2, 3], [5]]",7,17,150,0.8866666666666667,0.001617,20,5.75,115,50.35,1007,30.0,12,OPTIMAL,9.05,181.0,180.99999999997164,0.0,0.01723313331604004,0.0038104094564914703,0.02109381392647457,139.0,0.0006821155548095703,4,OPTIMAL,8.85,,,8.85,initial_30s,0.20000000000000107,False,,,False,,9.05,,,,1.5,1.5,0.375
N20_lambda1p5_rep003_seed17980781499676391437,17980781499676391437,3,20,4,"[5, 5, 5, 5]","[[5, 7, 8, 8, 9], [2, 5, 11, 17, 17], [3, 3, 8, 9, 11], [2, 4, 6, 8, 10]]",1.5,1,3,CHP,initial_30s,6,6,,,"[[5], [5], [5], [5]]",4,6,150,0.96,0.0016025,20,17.5,350,86.45,1729,30.0,12,OPTIMAL,10.35,207.0,207.0,0.0,0.0030448436737060547,0.0035483231768012047,0.006642909414389133,1.0,0.0004889965057373047,1,OPTIMAL,8.85,,,8.85,initial_30s,1.5,False,,,False,,10.35,,,,1.5,1.5,0.375
N20_lambda1p5_rep003_seed17980781499676391437,17980781499676391437,3,20,4,"[5, 5, 5, 5]","[[5, 7, 8, 8, 9], [2, 5, 11, 17, 17], [3, 3, 8, 9, 11], [2, 4, 6, 8, 10]]",1.5,1,3,CHP,initial_30s,8,8,,,"[[5], [5], [5], [5]]",4,6,150,0.96,0.004176,20,17.5,350,122.55,2451,30.0,12,OPTIMAL,10.35,207.0,207.0,0.0,0.0031118392944335938,0.003630988299846649,0.006790453517676353,1.0,0.00040984153747558594,1,OPTIMAL,8.85,,,8.85,initial_30s,1.5,False,,,False,,10.35,,,,1.5,1.5,0.375
N20_lambda1p5_rep003_seed17980781499676391437,17980781499676391437,3,20,4,"[5, 5, 5, 5]","[[5, 7, 8, 8, 9], [2, 5, 11, 17, 17], [3, 3, 8, 9, 11], [2, 4, 6, 8, 10]]",1.5,1,3,NP,initial_30s,,,1,1,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",20,150,150,0.0,0.0011915,20,0.0,0,0.0,0,30.0,12,OPTIMAL,8.85,177.0,177.0,0.0,7.618654012680054,0.006172338500618935,7.624880162406138,133187.0,0.0013949871063232422,7,OPTIMAL,8.85,,,8.85,initial_30s,0.0,False,,,False,,,,,,1.5,1.5,0.375
N20_lambda1p5_rep003_seed17980781499676391437,17980781499676391437,3,20,4,"[5, 5, 5, 5]","[[5, 7, 8, 8, 9], [2, 5, 11, 17, 17], [3, 3, 8, 9, 11], [2, 4, 6, 8, 10]]",1.5,1,3,PP,initial_30s,2,2,2,2,"[[2, 2, 1], [1, 1, 1, 2], [2, 2, 1], [2, 2, 1]]",13,63,150,0.5800000000000001,0.004416,20,2.15,43,7.5,150,30.0,12,OPTIMAL,8.85,177.0,177.0,0.0,0.2600240707397461,0.0053094541653990746,0.26539077297215796,8867.0,0.0009989738464355469,5,OPTIMAL,8.85,,,8.85,initial_30s,0.0,True,True,7.5,True,True,9.05,8.85,0.0,7.618654012680054,1.5,1.5,0.375
