instance_id,N,L,counts,releases,h_F,h_S,threshold,max_platoon_size,method,partition,number_of_platoons,ordering_variable_count,formation_time_ms,formation_repetitions,scaled_actual_optimality_gap,actual_optimality_gap,scaled_partition_specific_upper_bound,partition_specific_upper_bound,scaled_rule_level_upper_bound,rule_level_upper_bound,bound_chain_valid
377,5,2,"[3, 2]","[[2, 2, 3], [2, 2]]",1,3,0,3,PP,"[[2, 1], [2]]",3,2,0.000721,20,0,0,0,0,0,0,True
377,5,2,"[3, 2]","[[2, 2, 3], [2, 2]]",1,3,0,5,PP,"[[2, 1], [2]]",3,2,0.000731,20,0,0,0,0,0,0,True
377,5,2,"[3, 2]","[[2, 2, 3], [2, 2]]",1,3,1,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000731,20,0,0,0,0,0,0,True
377,5,2,"[3, 2]","[[2, 2, 3], [2, 2]]",1,3,1,2,PP,"[[2, 1], [2]]",3,2,0.000696,20,0,0,0,0,0,0,True
377,5,2,"[3, 2]","[[2, 2, 3], [2, 2]]",1,3,1,3,PP,"[[3], [2]]",2,1,0.000711,20,0,0,0,0,0,0,True
377,5,2,"[3, 2]","[[2, 2, 3], [2, 2]]",1,3,1,5,PP,"[[3], [2]]",2,1,0.000706,20,0,0,0,0,0,0,True
377,5,2,"[3, 2]","[[2, 2, 3], [2, 2]]",1,3,2,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000716,20,0,0,0,0,0,0,True
377,5,2,"[3, 2]","[[2, 2, 3], [2, 2]]",1,3,2,2,PP,"[[2, 1], [2]]",3,2,0.000791,20,0,0,0,0,0,0,True
377,5,2,"[3, 2]","[[2, 2, 3], [2, 2]]",1,3,2,3,PP,"[[3], [2]]",2,1,0.0007315,20,0,0,0,0,0,0,True
377,5,2,"[3, 2]","[[2, 2, 3], [2, 2]]",1,3,2,5,PP,"[[3], [2]]",2,1,0.000711,20,0,0,0,0,0,0,True
377,5,2,"[3, 2]","[[2, 2, 3], [2, 2]]",1,3,3,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.0007315,20,0,0,0,0,0,0,True
377,5,2,"[3, 2]","[[2, 2, 3], [2, 2]]",1,3,3,2,PP,"[[2, 1], [2]]",3,2,0.0007265,20,0,0,0,0,8,8/5,True
377,5,2,"[3, 2]","[[2, 2, 3], [2, 2]]",1,3,3,3,PP,"[[3], [2]]",2,1,0.0007165,20,0,0,0,0,12,12/5,True
377,5,2,"[3, 2]","[[2, 2, 3], [2, 2]]",1,3,3,5,PP,"[[3], [2]]",2,1,0.000731,20,0,0,0,0,16,16/5,True
378,5,2,"[3, 2]","[[2, 2, 3], [2, 3]]",1,3,0,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000726,20,0,0,0,0,0,0,True
378,5,2,"[3, 2]","[[2, 2, 3], [2, 3]]",1,3,0,2,PP,"[[2, 1], [1, 1]]",4,4,0.000736,20,0,0,0,0,0,0,True
378,5,2,"[3, 2]","[[2, 2, 3], [2, 3]]",1,3,0,3,PP,"[[2, 1], [1, 1]]",4,4,0.000736,20,0,0,0,0,0,0,True
378,5,2,"[3, 2]","[[2, 2, 3], [2, 3]]",1,3,0,5,PP,"[[2, 1], [1, 1]]",4,4,0.000801,20,0,0,0,0,0,0,True
378,5,2,"[3, 2]","[[2, 2, 3], [2, 3]]",1,3,1,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000821,20,0,0,0,0,0,0,True
378,5,2,"[3, 2]","[[2, 2, 3], [2, 3]]",1,3,1,2,PP,"[[2, 1], [2]]",3,2,0.0008165,20,0,0,0,0,0,0,True
378,5,2,"[3, 2]","[[2, 2, 3], [2, 3]]",1,3,1,3,PP,"[[3], [2]]",2,1,0.000801,20,0,0,0,0,0,0,True
378,5,2,"[3, 2]","[[2, 2, 3], [2, 3]]",1,3,1,5,PP,"[[3], [2]]",2,1,0.0008065,20,0,0,0,0,0,0,True
378,5,2,"[3, 2]","[[2, 2, 3], [2, 3]]",1,3,2,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000806,20,0,0,0,0,0,0,True
378,5,2,"[3, 2]","[[2, 2, 3], [2, 3]]",1,3,2,2,PP,"[[2, 1], [2]]",3,2,0.000801,20,0,0,0,0,0,0,True
378,5,2,"[3, 2]","[[2, 2, 3], [2, 3]]",1,3,2,3,PP,"[[3], [2]]",2,1,0.000801,20,0,0,0,0,0,0,True
378,5,2,"[3, 2]","[[2, 2, 3], [2, 3]]",1,3,2,5,PP,"[[3], [2]]",2,1,0.000791,20,0,0,0,0,0,0,True
378,5,2,"[3, 2]","[[2, 2, 3], [2, 3]]",1,3,3,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000811,20,0,0,0,0,0,0,True
378,5,2,"[3, 2]","[[2, 2, 3], [2, 3]]",1,3,3,2,PP,"[[2, 1], [2]]",3,2,0.000791,20,0,0,0,0,8,8/5,True
378,5,2,"[3, 2]","[[2, 2, 3], [2, 3]]",1,3,3,3,PP,"[[3], [2]]",2,1,0.0007865,20,0,0,0,0,12,12/5,True
378,5,2,"[3, 2]","[[2, 2, 3], [2, 3]]",1,3,3,5,PP,"[[3], [2]]",2,1,0.0007915,20,0,0,0,0,16,16/5,True
379,5,2,"[3, 2]","[[2, 2, 3], [3, 3]]",1,3,0,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000802,20,0,0,0,0,0,0,True
379,5,2,"[3, 2]","[[2, 2, 3], [3, 3]]",1,3,0,2,PP,"[[2, 1], [2]]",3,2,0.0008065,20,0,0,0,0,0,0,True
379,5,2,"[3, 2]","[[2, 2, 3], [3, 3]]",1,3,0,3,PP,"[[2, 1], [2]]",3,2,0.0007965,20,0,0,0,0,0,0,True
379,5,2,"[3, 2]","[[2, 2, 3], [3, 3]]",1,3,0,5,PP,"[[2, 1], [2]]",3,2,0.000786,20,0,0,0,0,0,0,True
379,5,2,"[3, 2]","[[2, 2, 3], [3, 3]]",1,3,1,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000821,20,0,0,0,0,0,0,True
379,5,2,"[3, 2]","[[2, 2, 3], [3, 3]]",1,3,1,2,PP,"[[2, 1], [2]]",3,2,0.0008015,20,0,0,0,0,0,0,True
379,5,2,"[3, 2]","[[2, 2, 3], [3, 3]]",1,3,1,3,PP,"[[3], [2]]",2,1,0.000801,20,0,0,0,0,0,0,True
379,5,2,"[3, 2]","[[2, 2, 3], [3, 3]]",1,3,1,5,PP,"[[3], [2]]",2,1,0.0008065,20,0,0,0,0,0,0,True
379,5,2,"[3, 2]","[[2, 2, 3], [3, 3]]",1,3,2,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.0008115,20,0,0,0,0,0,0,True
379,5,2,"[3, 2]","[[2, 2, 3], [3, 3]]",1,3,2,2,PP,"[[2, 1], [2]]",3,2,0.000816,20,0,0,0,0,0,0,True
379,5,2,"[3, 2]","[[2, 2, 3], [3, 3]]",1,3,2,3,PP,"[[3], [2]]",2,1,0.0008265,20,0,0,0,0,0,0,True
379,5,2,"[3, 2]","[[2, 2, 3], [3, 3]]",1,3,2,5,PP,"[[3], [2]]",2,1,0.0008015,20,0,0,0,0,0,0,True
379,5,2,"[3, 2]","[[2, 2, 3], [3, 3]]",1,3,3,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000801,20,0,0,0,0,0,0,True
379,5,2,"[3, 2]","[[2, 2, 3], [3, 3]]",1,3,3,2,PP,"[[2, 1], [2]]",3,2,0.000801,20,0,0,0,0,8,8/5,True
379,5,2,"[3, 2]","[[2, 2, 3], [3, 3]]",1,3,3,3,PP,"[[3], [2]]",2,1,0.000781,20,0,0,0,0,12,12/5,True
379,5,2,"[3, 2]","[[2, 2, 3], [3, 3]]",1,3,3,5,PP,"[[3], [2]]",2,1,0.000811,20,0,0,0,0,16,16/5,True
380,5,2,"[3, 2]","[[2, 3, 3], [0, 0]]",1,3,0,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000746,20,0,0,0,0,0,0,True
380,5,2,"[3, 2]","[[2, 3, 3], [0, 0]]",1,3,0,2,PP,"[[1, 2], [2]]",3,2,0.000741,20,0,0,0,0,0,0,True
380,5,2,"[3, 2]","[[2, 3, 3], [0, 0]]",1,3,0,3,PP,"[[1, 2], [2]]",3,2,0.000716,20,0,0,0,0,0,0,True
380,5,2,"[3, 2]","[[2, 3, 3], [0, 0]]",1,3,0,5,PP,"[[1, 2], [2]]",3,2,0.0007215,20,0,0,0,0,0,0,True
380,5,2,"[3, 2]","[[2, 3, 3], [0, 0]]",1,3,1,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000721,20,0,0,0,0,0,0,True
380,5,2,"[3, 2]","[[2, 3, 3], [0, 0]]",1,3,1,2,PP,"[[2, 1], [2]]",3,2,0.000716,20,0,0,0,0,0,0,True
380,5,2,"[3, 2]","[[2, 3, 3], [0, 0]]",1,3,1,3,PP,"[[3], [2]]",2,1,0.000701,20,0,0,0,0,0,0,True
380,5,2,"[3, 2]","[[2, 3, 3], [0, 0]]",1,3,1,5,PP,"[[3], [2]]",2,1,0.000726,20,0,0,0,0,0,0,True
380,5,2,"[3, 2]","[[2, 3, 3], [0, 0]]",1,3,2,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.0007165,20,0,0,0,0,0,0,True
380,5,2,"[3, 2]","[[2, 3, 3], [0, 0]]",1,3,2,2,PP,"[[2, 1], [2]]",3,2,0.000731,20,0,0,0,0,0,0,True
380,5,2,"[3, 2]","[[2, 3, 3], [0, 0]]",1,3,2,3,PP,"[[3], [2]]",2,1,0.000726,20,0,0,0,0,0,0,True
380,5,2,"[3, 2]","[[2, 3, 3], [0, 0]]",1,3,2,5,PP,"[[3], [2]]",2,1,0.000731,20,0,0,0,0,0,0,True
380,5,2,"[3, 2]","[[2, 3, 3], [0, 0]]",1,3,3,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000741,20,0,0,0,0,0,0,True
380,5,2,"[3, 2]","[[2, 3, 3], [0, 0]]",1,3,3,2,PP,"[[2, 1], [2]]",3,2,0.000766,20,0,0,0,0,8,8/5,True
380,5,2,"[3, 2]","[[2, 3, 3], [0, 0]]",1,3,3,3,PP,"[[3], [2]]",2,1,0.0007165,20,0,0,0,0,12,12/5,True
380,5,2,"[3, 2]","[[2, 3, 3], [0, 0]]",1,3,3,5,PP,"[[3], [2]]",2,1,0.000711,20,0,0,0,0,16,16/5,True
381,5,2,"[3, 2]","[[2, 3, 3], [0, 1]]",1,3,0,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000726,20,0,0,0,0,0,0,True
381,5,2,"[3, 2]","[[2, 3, 3], [0, 1]]",1,3,0,2,PP,"[[1, 2], [1, 1]]",4,4,0.000721,20,0,0,0,0,0,0,True
381,5,2,"[3, 2]","[[2, 3, 3], [0, 1]]",1,3,0,3,PP,"[[1, 2], [1, 1]]",4,4,0.000731,20,0,0,0,0,0,0,True
381,5,2,"[3, 2]","[[2, 3, 3], [0, 1]]",1,3,0,5,PP,"[[1, 2], [1, 1]]",4,4,0.000721,20,0,0,0,0,0,0,True
381,5,2,"[3, 2]","[[2, 3, 3], [0, 1]]",1,3,1,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000742,20,0,0,0,0,0,0,True
381,5,2,"[3, 2]","[[2, 3, 3], [0, 1]]",1,3,1,2,PP,"[[2, 1], [2]]",3,2,0.000731,20,0,0,0,0,0,0,True
381,5,2,"[3, 2]","[[2, 3, 3], [0, 1]]",1,3,1,3,PP,"[[3], [2]]",2,1,0.0007265,20,0,0,0,0,0,0,True
381,5,2,"[3, 2]","[[2, 3, 3], [0, 1]]",1,3,1,5,PP,"[[3], [2]]",2,1,0.000741,20,0,0,0,0,0,0,True
381,5,2,"[3, 2]","[[2, 3, 3], [0, 1]]",1,3,2,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000726,20,0,0,0,0,0,0,True
381,5,2,"[3, 2]","[[2, 3, 3], [0, 1]]",1,3,2,2,PP,"[[2, 1], [2]]",3,2,0.000741,20,0,0,0,0,0,0,True
381,5,2,"[3, 2]","[[2, 3, 3], [0, 1]]",1,3,2,3,PP,"[[3], [2]]",2,1,0.000732,20,0,0,0,0,0,0,True
381,5,2,"[3, 2]","[[2, 3, 3], [0, 1]]",1,3,2,5,PP,"[[3], [2]]",2,1,0.0007515,20,0,0,0,0,0,0,True
381,5,2,"[3, 2]","[[2, 3, 3], [0, 1]]",1,3,3,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000731,20,0,0,0,0,0,0,True
381,5,2,"[3, 2]","[[2, 3, 3], [0, 1]]",1,3,3,2,PP,"[[2, 1], [2]]",3,2,0.000751,20,0,0,0,0,8,8/5,True
381,5,2,"[3, 2]","[[2, 3, 3], [0, 1]]",1,3,3,3,PP,"[[3], [2]]",2,1,0.000731,20,0,0,0,0,12,12/5,True
381,5,2,"[3, 2]","[[2, 3, 3], [0, 1]]",1,3,3,5,PP,"[[3], [2]]",2,1,0.0006915,20,0,0,0,0,16,16/5,True
382,5,2,"[3, 2]","[[2, 3, 3], [0, 2]]",1,3,0,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000731,20,0,0,0,0,0,0,True
382,5,2,"[3, 2]","[[2, 3, 3], [0, 2]]",1,3,0,2,PP,"[[1, 2], [1, 1]]",4,4,0.000716,20,0,0,0,0,0,0,True
382,5,2,"[3, 2]","[[2, 3, 3], [0, 2]]",1,3,0,3,PP,"[[1, 2], [1, 1]]",4,4,0.0007115,20,0,0,0,0,0,0,True
382,5,2,"[3, 2]","[[2, 3, 3], [0, 2]]",1,3,0,5,PP,"[[1, 2], [1, 1]]",4,4,0.000701,20,0,0,0,0,0,0,True
382,5,2,"[3, 2]","[[2, 3, 3], [0, 2]]",1,3,1,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000736,20,0,0,0,0,0,0,True
382,5,2,"[3, 2]","[[2, 3, 3], [0, 2]]",1,3,1,2,PP,"[[2, 1], [1, 1]]",4,4,0.000726,20,0,0,0,0,0,0,True
382,5,2,"[3, 2]","[[2, 3, 3], [0, 2]]",1,3,1,3,PP,"[[3], [1, 1]]",3,2,0.000706,20,0,0,0,0,0,0,True
382,5,2,"[3, 2]","[[2, 3, 3], [0, 2]]",1,3,1,5,PP,"[[3], [1, 1]]",3,2,0.000741,20,0,0,0,0,0,0,True
382,5,2,"[3, 2]","[[2, 3, 3], [0, 2]]",1,3,2,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000731,20,0,0,0,0,0,0,True
382,5,2,"[3, 2]","[[2, 3, 3], [0, 2]]",1,3,2,2,PP,"[[2, 1], [2]]",3,2,0.000741,20,0,0,0,0,0,0,True
382,5,2,"[3, 2]","[[2, 3, 3], [0, 2]]",1,3,2,3,PP,"[[3], [2]]",2,1,0.0007215,20,0,0,0,0,0,0,True
382,5,2,"[3, 2]","[[2, 3, 3], [0, 2]]",1,3,2,5,PP,"[[3], [2]]",2,1,0.0007165,20,0,0,0,0,0,0,True
382,5,2,"[3, 2]","[[2, 3, 3], [0, 2]]",1,3,3,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000766,20,0,0,0,0,0,0,True
382,5,2,"[3, 2]","[[2, 3, 3], [0, 2]]",1,3,3,2,PP,"[[2, 1], [2]]",3,2,0.000771,20,0,0,0,0,8,8/5,True
382,5,2,"[3, 2]","[[2, 3, 3], [0, 2]]",1,3,3,3,PP,"[[3], [2]]",2,1,0.0007465,20,0,0,0,0,12,12/5,True
382,5,2,"[3, 2]","[[2, 3, 3], [0, 2]]",1,3,3,5,PP,"[[3], [2]]",2,1,0.000741,20,0,0,0,0,16,16/5,True
383,5,2,"[3, 2]","[[2, 3, 3], [0, 3]]",1,3,0,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000746,20,0,0,0,0,0,0,True
383,5,2,"[3, 2]","[[2, 3, 3], [0, 3]]",1,3,0,2,PP,"[[1, 2], [1, 1]]",4,4,0.000721,20,0,0,0,0,0,0,True
383,5,2,"[3, 2]","[[2, 3, 3], [0, 3]]",1,3,0,3,PP,"[[1, 2], [1, 1]]",4,4,0.0007165,20,0,0,0,0,0,0,True
383,5,2,"[3, 2]","[[2, 3, 3], [0, 3]]",1,3,0,5,PP,"[[1, 2], [1, 1]]",4,4,0.000716,20,0,0,0,0,0,0,True
383,5,2,"[3, 2]","[[2, 3, 3], [0, 3]]",1,3,1,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000751,20,0,0,0,0,0,0,True
383,5,2,"[3, 2]","[[2, 3, 3], [0, 3]]",1,3,1,2,PP,"[[2, 1], [1, 1]]",4,4,0.0007365,20,0,0,0,0,0,0,True
383,5,2,"[3, 2]","[[2, 3, 3], [0, 3]]",1,3,1,3,PP,"[[3], [1, 1]]",3,2,0.000721,20,0,0,0,0,0,0,True
383,5,2,"[3, 2]","[[2, 3, 3], [0, 3]]",1,3,1,5,PP,"[[3], [1, 1]]",3,2,0.000731,20,0,0,0,0,0,0,True
383,5,2,"[3, 2]","[[2, 3, 3], [0, 3]]",1,3,2,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000751,20,0,0,0,0,0,0,True
383,5,2,"[3, 2]","[[2, 3, 3], [0, 3]]",1,3,2,2,PP,"[[2, 1], [1, 1]]",4,4,0.000736,20,0,0,0,0,0,0,True
383,5,2,"[3, 2]","[[2, 3, 3], [0, 3]]",1,3,2,3,PP,"[[3], [1, 1]]",3,2,0.000731,20,0,0,0,0,0,0,True
383,5,2,"[3, 2]","[[2, 3, 3], [0, 3]]",1,3,2,5,PP,"[[3], [1, 1]]",3,2,0.000741,20,0,0,0,0,0,0,True
383,5,2,"[3, 2]","[[2, 3, 3], [0, 3]]",1,3,3,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000736,20,0,0,0,0,0,0,True
383,5,2,"[3, 2]","[[2, 3, 3], [0, 3]]",1,3,3,2,PP,"[[2, 1], [2]]",3,2,0.0010015,20,4,4/5,4,4/5,8,8/5,True
383,5,2,"[3, 2]","[[2, 3, 3], [0, 3]]",1,3,3,3,PP,"[[3], [2]]",2,1,0.000731,20,4,4/5,4,4/5,12,12/5,True
383,5,2,"[3, 2]","[[2, 3, 3], [0, 3]]",1,3,3,5,PP,"[[3], [2]]",2,1,0.000781,20,4,4/5,4,4/5,16,16/5,True
384,5,2,"[3, 2]","[[2, 3, 3], [1, 1]]",1,3,0,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000811,20,0,0,0,0,0,0,True
384,5,2,"[3, 2]","[[2, 3, 3], [1, 1]]",1,3,0,2,PP,"[[1, 2], [2]]",3,2,0.0007765,20,0,0,0,0,0,0,True
384,5,2,"[3, 2]","[[2, 3, 3], [1, 1]]",1,3,0,3,PP,"[[1, 2], [2]]",3,2,0.000816,20,0,0,0,0,0,0,True
384,5,2,"[3, 2]","[[2, 3, 3], [1, 1]]",1,3,0,5,PP,"[[1, 2], [2]]",3,2,0.0007865,20,0,0,0,0,0,0,True
384,5,2,"[3, 2]","[[2, 3, 3], [1, 1]]",1,3,1,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000811,20,0,0,0,0,0,0,True
384,5,2,"[3, 2]","[[2, 3, 3], [1, 1]]",1,3,1,2,PP,"[[2, 1], [2]]",3,2,0.000796,20,0,0,0,0,0,0,True
384,5,2,"[3, 2]","[[2, 3, 3], [1, 1]]",1,3,1,3,PP,"[[3], [2]]",2,1,0.000796,20,0,0,0,0,0,0,True
384,5,2,"[3, 2]","[[2, 3, 3], [1, 1]]",1,3,1,5,PP,"[[3], [2]]",2,1,0.000811,20,0,0,0,0,0,0,True
384,5,2,"[3, 2]","[[2, 3, 3], [1, 1]]",1,3,2,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000811,20,0,0,0,0,0,0,True
384,5,2,"[3, 2]","[[2, 3, 3], [1, 1]]",1,3,2,2,PP,"[[2, 1], [2]]",3,2,0.0007915,20,0,0,0,0,0,0,True
384,5,2,"[3, 2]","[[2, 3, 3], [1, 1]]",1,3,2,3,PP,"[[3], [2]]",2,1,0.0008265,20,0,0,0,0,0,0,True
384,5,2,"[3, 2]","[[2, 3, 3], [1, 1]]",1,3,2,5,PP,"[[3], [2]]",2,1,0.000796,20,0,0,0,0,0,0,True
384,5,2,"[3, 2]","[[2, 3, 3], [1, 1]]",1,3,3,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000816,20,0,0,0,0,0,0,True
384,5,2,"[3, 2]","[[2, 3, 3], [1, 1]]",1,3,3,2,PP,"[[2, 1], [2]]",3,2,0.0007965,20,0,0,0,0,8,8/5,True
384,5,2,"[3, 2]","[[2, 3, 3], [1, 1]]",1,3,3,3,PP,"[[3], [2]]",2,1,0.000801,20,0,0,0,0,12,12/5,True
384,5,2,"[3, 2]","[[2, 3, 3], [1, 1]]",1,3,3,5,PP,"[[3], [2]]",2,1,0.000806,20,0,0,0,0,16,16/5,True
385,5,2,"[3, 2]","[[2, 3, 3], [1, 2]]",1,3,0,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000811,20,0,0,0,0,0,0,True
385,5,2,"[3, 2]","[[2, 3, 3], [1, 2]]",1,3,0,2,PP,"[[1, 2], [1, 1]]",4,4,0.000791,20,0,0,0,0,0,0,True
385,5,2,"[3, 2]","[[2, 3, 3], [1, 2]]",1,3,0,3,PP,"[[1, 2], [1, 1]]",4,4,0.0007765,20,0,0,0,0,0,0,True
385,5,2,"[3, 2]","[[2, 3, 3], [1, 2]]",1,3,0,5,PP,"[[1, 2], [1, 1]]",4,4,0.000811,20,0,0,0,0,0,0,True
385,5,2,"[3, 2]","[[2, 3, 3], [1, 2]]",1,3,1,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.0008065,20,0,0,0,0,0,0,True
385,5,2,"[3, 2]","[[2, 3, 3], [1, 2]]",1,3,1,2,PP,"[[2, 1], [2]]",3,2,0.000811,20,0,0,0,0,0,0,True
385,5,2,"[3, 2]","[[2, 3, 3], [1, 2]]",1,3,1,3,PP,"[[3], [2]]",2,1,0.000791,20,0,0,0,0,0,0,True
385,5,2,"[3, 2]","[[2, 3, 3], [1, 2]]",1,3,1,5,PP,"[[3], [2]]",2,1,0.000811,20,0,0,0,0,0,0,True
385,5,2,"[3, 2]","[[2, 3, 3], [1, 2]]",1,3,2,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000821,20,0,0,0,0,0,0,True
385,5,2,"[3, 2]","[[2, 3, 3], [1, 2]]",1,3,2,2,PP,"[[2, 1], [2]]",3,2,0.000806,20,0,0,0,0,0,0,True
385,5,2,"[3, 2]","[[2, 3, 3], [1, 2]]",1,3,2,3,PP,"[[3], [2]]",2,1,0.000771,20,0,0,0,0,0,0,True
385,5,2,"[3, 2]","[[2, 3, 3], [1, 2]]",1,3,2,5,PP,"[[3], [2]]",2,1,0.000781,20,0,0,0,0,0,0,True
385,5,2,"[3, 2]","[[2, 3, 3], [1, 2]]",1,3,3,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.0008215,20,0,0,0,0,0,0,True
385,5,2,"[3, 2]","[[2, 3, 3], [1, 2]]",1,3,3,2,PP,"[[2, 1], [2]]",3,2,0.000796,20,0,0,0,0,8,8/5,True
385,5,2,"[3, 2]","[[2, 3, 3], [1, 2]]",1,3,3,3,PP,"[[3], [2]]",2,1,0.0007815,20,0,0,0,0,12,12/5,True
385,5,2,"[3, 2]","[[2, 3, 3], [1, 2]]",1,3,3,5,PP,"[[3], [2]]",2,1,0.000796,20,0,0,0,0,16,16/5,True
386,5,2,"[3, 2]","[[2, 3, 3], [1, 3]]",1,3,0,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000811,20,0,0,0,0,0,0,True
386,5,2,"[3, 2]","[[2, 3, 3], [1, 3]]",1,3,0,2,PP,"[[1, 2], [1, 1]]",4,4,0.000792,20,0,0,0,0,0,0,True
386,5,2,"[3, 2]","[[2, 3, 3], [1, 3]]",1,3,0,3,PP,"[[1, 2], [1, 1]]",4,4,0.000771,20,0,0,0,0,0,0,True
386,5,2,"[3, 2]","[[2, 3, 3], [1, 3]]",1,3,0,5,PP,"[[1, 2], [1, 1]]",4,4,0.000801,20,0,0,0,0,0,0,True
386,5,2,"[3, 2]","[[2, 3, 3], [1, 3]]",1,3,1,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000781,20,0,0,0,0,0,0,True
386,5,2,"[3, 2]","[[2, 3, 3], [1, 3]]",1,3,1,2,PP,"[[2, 1], [1, 1]]",4,4,0.0007665,20,0,0,0,0,0,0,True
386,5,2,"[3, 2]","[[2, 3, 3], [1, 3]]",1,3,1,3,PP,"[[3], [1, 1]]",3,2,0.000801,20,0,0,0,0,0,0,True
386,5,2,"[3, 2]","[[2, 3, 3], [1, 3]]",1,3,1,5,PP,"[[3], [1, 1]]",3,2,0.000801,20,0,0,0,0,0,0,True
386,5,2,"[3, 2]","[[2, 3, 3], [1, 3]]",1,3,2,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.0007365,20,0,0,0,0,0,0,True
386,5,2,"[3, 2]","[[2, 3, 3], [1, 3]]",1,3,2,2,PP,"[[2, 1], [2]]",3,2,0.000721,20,0,0,0,0,0,0,True
386,5,2,"[3, 2]","[[2, 3, 3], [1, 3]]",1,3,2,3,PP,"[[3], [2]]",2,1,0.000721,20,0,0,0,0,0,0,True
386,5,2,"[3, 2]","[[2, 3, 3], [1, 3]]",1,3,2,5,PP,"[[3], [2]]",2,1,0.000711,20,0,0,0,0,0,0,True
386,5,2,"[3, 2]","[[2, 3, 3], [1, 3]]",1,3,3,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000711,20,0,0,0,0,0,0,True
386,5,2,"[3, 2]","[[2, 3, 3], [1, 3]]",1,3,3,2,PP,"[[2, 1], [2]]",3,2,0.000736,20,0,0,0,0,8,8/5,True
386,5,2,"[3, 2]","[[2, 3, 3], [1, 3]]",1,3,3,3,PP,"[[3], [2]]",2,1,0.000701,20,0,0,0,0,12,12/5,True
386,5,2,"[3, 2]","[[2, 3, 3], [1, 3]]",1,3,3,5,PP,"[[3], [2]]",2,1,0.0007165,20,0,0,0,0,16,16/5,True
387,5,2,"[3, 2]","[[2, 3, 3], [2, 2]]",1,3,0,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000736,20,0,0,0,0,0,0,True
387,5,2,"[3, 2]","[[2, 3, 3], [2, 2]]",1,3,0,2,PP,"[[1, 2], [2]]",3,2,0.0007315,20,0,0,0,0,0,0,True
387,5,2,"[3, 2]","[[2, 3, 3], [2, 2]]",1,3,0,3,PP,"[[1, 2], [2]]",3,2,0.000721,20,0,0,0,0,0,0,True
387,5,2,"[3, 2]","[[2, 3, 3], [2, 2]]",1,3,0,5,PP,"[[1, 2], [2]]",3,2,0.000731,20,0,0,0,0,0,0,True
387,5,2,"[3, 2]","[[2, 3, 3], [2, 2]]",1,3,1,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000726,20,0,0,0,0,0,0,True
387,5,2,"[3, 2]","[[2, 3, 3], [2, 2]]",1,3,1,2,PP,"[[2, 1], [2]]",3,2,0.000721,20,0,0,0,0,0,0,True
387,5,2,"[3, 2]","[[2, 3, 3], [2, 2]]",1,3,1,3,PP,"[[3], [2]]",2,1,0.0007165,20,0,0,0,0,0,0,True
387,5,2,"[3, 2]","[[2, 3, 3], [2, 2]]",1,3,1,5,PP,"[[3], [2]]",2,1,0.0007165,20,0,0,0,0,0,0,True
387,5,2,"[3, 2]","[[2, 3, 3], [2, 2]]",1,3,2,1,PP,"[[1, 1, 1], [1, 1]]",5,6,0.000721,20,0,0,0,0,0,0,True
